sentence_good	sentence_bad	error_type	field
To conclude, government should protect the unnecessary air travels by laws, because it is one of the causes of global warming and environment solution.	To conclude, government should to protect the unnecessary air travels by laws, because it is one of the causes of global warming and environment solution.	Redundant_comp	discourse
The most sharp decrease was shown in South Asia from 32,7 million totally (11,1 million boys + 21,6 million girls) to 9,9 million (5,1 million boys + 4,8 million girls) in 2012 .	The most sharp decrease was shown in South Asia from 32,7 million totally (11,1 million boys + 21,6 million girls) to 9,9 million (5,1 million boys + 4,8 million girls) in 2012 year.	Redundant_comp	discourse
It means that less and less people can use air travel.	It is means that less and less people can use air travel.	Redundant_comp	discourse
It means that people switche to use another types of transport which pollute air more than air travel.	It is means that people switche to use another types of transport which pollute air more than air travel.	Redundant_comp	discourse
The graph describes the main trend of the chart, which consists the dramatically big number of African boys and girls, who have not the basic level of education.	The graph describes the main trend of the chart, which consists in the dramatically big number of African boys and girls, who have not the basic level of education.	Redundant_comp	discourse
Only 9,9 millions children had not primary education, belong them 4,8 girls and 5,1 boys.	Only 9,9 millions children had not primary education, belong them there were 4,8 girls and 5,1 boys.	Redundant_comp	discourse
The second way to decrease a number of unnecessary air travels is ban small private airlines and private planes, if only the last are not governmental planes for important international visits.	The second way to decrease a number of unnecessary air travels is to ban small private airlines and private planes, if only the last are not governmental planes for important international visits.	Redundant_comp	discourse
To my mind it is easier to find alternative ways of travel then to solve a problem of global pollution.	To my mind it is easier to find alternative ways of how to travel then to solve a problem of global pollution.	Redundant_comp	discourse
Governments, for example, can make better and wider structure of train transportation or make better roads for cars and buses.	Governments, for example, can make better and wider structure of train transportation or to make better roads for cars and buses.	Redundant_comp	discourse
For example if you need to visit your ill parents but they live far away of course you will fly by plane.	For example if you need to visit your ill parents but they live far away of course you will better fly by plane.	Redundant_comp	discourse
Overall, what stands out from the graph is that investments in renewable energy for both kinds of countries after a long period had never reached the world standart and started to decline, it is clearly seen that about 75$ bn spent in developed countries in 2006.	Overall, what stands out from the graph is that investments in renewable energy for both kinds of countries after a long period had never reached the world standart and started to decline, it is clearly seen that about 75$ bn where spent in developed countries in 2006.	Redundant_comp	discourse
Some people thought that actual number of flights is too much and there are a place for decreasing .	Some people thought that actual number of flights is too much and there are a place for decreasing it is.	Redundant_comp	discourse
And I totally agree with such position, as I think that the country can't be convically strong without industry.	And I am totally agree with such position, as I think that the country can't be convically strong without industry.	Redundant_comp	discourse
The pace of progress in rest of world lies between Africa's and South Asia ones, by 2012 the number of pupils there increased by 12 million and only rougly 15 million are remaining without access to primary education.	The pace of progress in rest of world lies between Africa's and South Asia ones, by 2012 the number of pupils there increased by about 12 million and only rougly 15 million are remaining without access to primary education.	Redundant_comp	discourse
In conclusion, the problem of global warming from pollution is real and people have to cope with it, but not by imposing such measures as they would not bring any benefits to industry and human society for whom the air travel is very important.	In conclusion, the problem of global warming from pollution is real and people do have to cope with it, but not by imposing such measures as they would not bring any benefits to industry and human society for whom the air travel is very important.	Redundant_comp	discourse
Firstly, it is cheaper for the companies to produce their goods on the territories of poorer countries because both the rent and the labour force are priced much more lower.	Firstly, it is cheaper for the companies themselves to produce their goods on the territories of poorer countries because both the rent and the labour force are priced much more lower.	Redundant_comp	discourse
Secondly, employing local citizens of these developing countries, large corporations usually provide them with job opportunities, as the countries economy doesn't allow people to open such businesses.	Secondly, employing local citizens of these developing countries, large corporations usually provide them with job opportunities, as the countries economy doesn't allow it's own people to open such businesses.	Redundant_comp	discourse
The most important is that having those plants and factories built on their territories, poor countries are prevented from the developing process as they usually only play some kind of supporting a role for developing countries and their economies.	The most important one is that having those plants and factories built on their territories, poor countries are prevented from the developing process as they usually only play some kind of supporting a role for developing countries and their economies.	Redundant_comp	discourse
Not everybody know that today a lot of international companies move their business to poorer countries.	Not everybody know that today a lot of international companies move of begin their business to poorer countries.	Redundant_comp	discourse
I believe that a multinational firm could gain its profit and save a lot of money by opening a manufacture in a poorer country only in the case if its workers are taught how to do their job in a professional and provided by all the necessary things, which are needed for their work.	I, personally, believe that a multinational firm could gain its profit and save a lot of money by opening a manufacture in a poorer country only in the case if its workers are taught how to do their job in a professional and provided by all the necessary things, which are needed for their work.	Redundant_comp	discourse
Moreover, an overall point it should be mentioned that the total number of children without primary education decline in all parts of the world.	Moreover, an overall point it should be mentioned that the total number of children without primary education experienced a gradual decline in all parts of the world.	Redundant_comp	discourse
From the bar chart it can be seen that developed countries invested more in renewable energy sources than developing countries did during the whole period .	From the bar chart it can be seen that developed countries invested more in renewable energy sources than developing countries did during the whole period of time.	Redundant_comp	discourse
Moreover, they prefer to employ local workers.	Moreover, there they prefer to employ local workers.	Redundant_comp	discourse
On the other hand, is a person already has his or her own business, it will be difficult to remove all thing that concernes it to another place.	On the other hand, is a person already has his or her own business, it will be to difficult to remove all thing that concernes it to another place.	Redundant_comp	discourse
In developed countries there are many fluctuations during the period.	In developed countries there are many fluctuations during al the period.	Redundant_comp	discourse
Last but not least, the production of this business is very expensive for developing countries despite the integration and internationalization.	Last but not least, the production of this business is very expensive for developing countries despite of the integration and internationalization.	Redundant_comp	discourse
I think this problem can house a lot of advantages as well as disadvantages.	I think this problem can house a lot of advantages as well as hove disadvantages.	Redundant_comp	discourse
They believe that business should not move away from their nature countries and employees must be the same.	They strangles believe that business should not move away from their nature countries and employees must be the same.	Redundant_comp	discourse
There was a steady grown in the amount of investment in renewable energy in developed countries from 2006 to 2011 with the exception in 2009 where it declined.	There was a steady grown in the amount of investment in renewable energy in developed countries from 2006 to 2011 with the exception being in 2009 where it declined.	Redundant_comp	discourse
It is a control ersial issue but I do not agree with the statement that the advantages of such kind of situation can outweigh the disadvantages.	It is a control ersial issue but I personally do not agree with the statement that the advantages of such kind of situation can outweigh the disadvantages.	Redundant_comp	discourse
As for the world, at the beginning the investment was just under 100 $ bn but then there was a slight rise till 171 $bn in 2008.	As for the world, at the beginning the investment was just under 100 $ bn but then there was a slight rise till 171 $bn rise in 2008.	Redundant_comp	discourse
And then the next two years the graph decreased till the 214 $ of investment in 2013 .	And then the next two years the graph decreased till the 214 $ of investment in 2013 yea.	Redundant_comp	discourse
Through all the time the investment in developed country was bigger than in developing countries.	Through all the time period the investment in developed country was bigger than in developing countries.	Redundant_comp	discourse
The most bigger amount of investment in developed countries also happened in 2011 with 168 $.	The most bigger amount of investment in developed countries also happened in 2011 year with 168 $.	Redundant_comp	discourse
Currently lots of international companies are moving their businesses to developing countries and employing local workers.	Currently lots of international companies are moving their businesses to poorer developing countries and employing local workers.	Redundant_comp	discourse
On the other hand, privat air travels may help some people.	On the other hand, privat air travels may help to some people.	Redundant_comp	discourse
However, in my opinion goverments should introduce laws to reduce the amount of air travels .	However, in my opinion goverments should introduce laws to reduce the amount of air travels for personal.	Redundant_comp	discourse
This law help us to save our environmental and decrease to air crash.	This law help to us to save our environmental and decrease to air crash.	Redundant_comp	discourse
After 2009 there was a little declaine to 168 $ bn.	After from 2008 to 2009 there was a little declaine to 168 $ bn.	Redundant_comp	discourse
First there are a lot of people, who have not a job and who really want to know something more than basic knowledge.	First is that there are a lot of people, who have not a job and who really want to know something more than basic knowledge.	Redundant_comp	discourse
On the other hand, some problems companies can face in such countries.	On the other hand, there are some problems companies can face in such countries.	Redundant_comp	discourse
In the modern world with it's rapidly developing countries, companies are always search for new, more beneficial methods and tehniks of production and distribution.	In the modern world with it's rapidly developing countries, companies are always is search for new, more beneficial methods and tehniks of production and distribution.	Redundant_comp	discourse
One of such new inventious is locating businesses in the developing countries.	One of such new inventious is locating businesses in the poorer developing countries.	Redundant_comp	discourse
The higher developed countries figures are the higher world total figures .	The higher developed countries figures are the higher world total figures are.	Redundant_comp	discourse
This process seems to be very productive and usefull at the same time.	This process seems to be very productive and usefull or extravergent at the same time.	Redundant_comp	discourse
After 2012 there was a decline in 2013 developing countries invested less than $ 100 bn.	After 2012 there was a decline so in 2013 developing countries invested less than $ 100 bn.	Redundant_comp	discourse
Nowadays there is a big number of companies prefer to locate their business in developing countries .	Nowadays there is a big number of companies prefer to locate their business in developing countries which are poorer than developed ones.	Redundant_comp	discourse
An example is a story of Pocahontas, which have been taking place in North America in 17th century, while these lands were conquered by Europeans, and this have become a huge threat to local Indians.	An example of that is a story of Pocahontas, which have been taking place in North America in 17th century, while these lands were conquered by Europeans, and this have become a huge threat to local Indians.	Redundant_comp	discourse
On 2000 boys were 20 millions and girls were 23,7 millions and thogethe was 43,7 millions.	On 2000 years boys were 20 millions and girls were 23,7 millions and thogethe was 43,7 millions.	Redundant_comp	discourse
The smolest number of children were in South Asia in 2012 .	The smolest number of children were in South Asia in 2012 year.	Redundant_comp	discourse
I think that air pollution is global problem.	I think that air pollution is very global problem.	Redundant_comp	discourse
Many people every year or twice year fly abroad holidays.	Many people every year or twice year fly to abroad holidays.	Redundant_comp	discourse
Thenceforth, people are look for a job and when an international company arranges a new facility in an undeveloped country, a lot of workers are needed, so this is a whole new opportunity for the locals.	Thenceforth, people are in constant look for a job and when an international company arranges a new facility in an undeveloped country, a lot of workers are needed, so this is a whole new opportunity for the locals.	Redundant_comp	discourse
To begin with, the amount of investment from developing countries has been growing steadily up to 100 $ bn until 2013 when that number dropped to approximately 80 $ bn.	To begin with, the amount of investment from developing countries has been growing steadily up to 100 $ bn until the year 2013 when that number dropped to approximately 80 $ bn.	Redundant_comp	discourse
However, since 2009 the investment sky-rocketed to first 150 $ bn in 2010 and finally, to 180 $ bn in 2011.	However, since the year 2009 the investment sky-rocketed to first 150 $ bn in 2010 and finally, to 180 $ bn in 2011.	Redundant_comp	discourse
Companies usually pay local workers much less than they used to in developed countries.	Companies usually pay local workers there much less than they used to in developed countries.	Redundant_comp	discourse
Since relocating its work offices and establishing factories in Vietnam, the amount of produced goods has increased , as the financial report said in 2014.	Since relocating its work offices and establishing factories in Vietnam, the amount of produced goods has increased dramatically, as the financial report said in 2014.	Redundant_comp	discourse
Thus, the economies of developed countries lose a point of the income, and it doesn't benefit the further development of some important spheres , like health caring, industrial production, the social sphere.	Thus, the economies of developed countries lose a point of the income, and it doesn't benefit the further development of some important spheres there, like health caring, industrial production, the social sphere.	Redundant_comp	discourse
Moreover, local citizens get the jobs which also boost development of the social life .	Moreover, local citizens get the jobs which also boost development of the social life sphere.	Redundant_comp	discourse
The general trend had been rising steeply until 2008 after which some decrease was experienced worldwide.	The general trend had been rising steeply until the year 2008 after which some decrease was experienced worldwide.	Redundant_comp	discourse
The peak followed by a sudden fall a investments up to the year 2013 reaching $ 214 billions back then.	The peak was then followed by a sudden fall a investments up to the year 2013 reaching $ 214 billions back then.	Redundant_comp	discourse
The peak was then followed by a sudden fall a investments up to 2013 reaching $ 214 billions back then.	The peak was then followed by a sudden fall a investments up to the year 2013 reaching $ 214 billions back then.	Redundant_comp	discourse
Both types of the countries illustrated followed the world's tendency, although developed countries invested more, the difference in this characteristic shortened by 2013 wish developed countries investing about $ 125 billions and developing ones contributing a little bit less than $ 100 billions.	Both types of the countries illustrated followed the world's tendency, although developed countries invested more, the difference in this characteristic shortened by the year 2013 wish developed countries investing about $ 125 billions and developing ones contributing a little bit less than $ 100 billions.	Redundant_comp	discourse
For example, we know that China has a lot of citizens but they are not able to find a job and in this case such companies help them to servive.	For example, we know that China has a lot of citizens but other they are not able to find a job and in this case such companies help them to servive.	Redundant_comp	discourse
Below this graph we can notice that over period 2006 and 2011 all investment dramatically increased, but investment by Developed country was bigger, althrough investment a little fell down in 2009.	Below this graph we can notice that over period 2006 and 2011 all investment dramatically increased, but investment by Developed country was bigger, althrough there investment a little fell down in 2009.	Redundant_comp	discourse
Talking about total investment we can provide that this line between 2006 and 2009 slowly rised from 100 $ bn to 279 $ bn.	Talking about total investment we can provide that this line between 2006 and 2009 slowly rised and then from 100 $ bn to 279 $ bn.	Redundant_comp	discourse
Some of them develop in rich cities, countries, anothers one in a little and poor places.	Some of them develop in rich cities, countries, anothers one business in a little and poor places.	Redundant_comp	discourse
Like wise employing people might lose their jobs and in this case products of such an international companies lose their benefits by customers.	Like wise employing people might lose their jobs and in this case products of such an international companies should lose their benefits by customers.	Redundant_comp	discourse
In 2011 investments in Developed Countries reached the peak with more then 150 billions of dollars.	In the ear 2011 investments in Developed Countries reached the peak with more then 150 billions of dollars.	Redundant_comp	discourse
However, the peak of Developing Countries was in 2012.	However, the peak of Developing Countries was in the year 2012.	Redundant_comp	discourse
In 2011 the amount of investments in developed countries started to declining, while investments in Developed Countries was still growing steadily.	In the year 2011 the amount of investments in developed countries started to declining, while investments in Developed Countries was still growing steadily.	Redundant_comp	discourse
Obviously, 2011 was the peak of all investments in the world.	Obviously, the year 2011 was the peak of all investments in the world.	Redundant_comp	discourse
However, from 2011 there were a slight decreasing of investments in Developed Countries.	However, from the year 2011 there were a slight decreasing of investments in Developed Countries.	Redundant_comp	discourse
2013 also should be mentioned, because there where a decline of investments in Developing Countries.	The year 2013 also should be mentioned, because there where a decline of investments in Developing Countries.	Redundant_comp	discourse
Very often they don't have school education.	Very often they don't have every school education.	Redundant_comp	discourse
Moreover, changes in investment in renewable energy in developing countries have an upward trend with only exception in 2013.	Moreover, changes in investment in renewable energy in developing countries have an upward trend with only exception has been in 2013.	Redundant_comp	discourse
Today it can be seen that a lot of international companies relocated their business to poor countries.	Today it can be seen that a lot of international companies relocated their business to poor less developed countries.	Redundant_comp	discourse
For instance, European car producers moved part of their business to the Africa, so this brought some development.	For instance, car European car producers moved part of their business to the Africa, so this brought some development.	Redundant_comp	discourse
However for developing countries the year of major investment is the next year, 2012.	However for developing countries the year of major investment is the next year, the year 2012.	Redundant_comp	discourse
For example, South Asia had more than 30 millions children in 2000, but the numerous has dramatically decrease to 10 millions in 2012 .	For example, South Asia had more than 30 millions children in 2000, but the numerous has dramatically decrease to 10 millions in 2012 year.	Redundant_comp	discourse
Secondly, describing the proposion between boys and girls, the image shows us that girls number were higher than boys number without access to primary education in 2000 year in all countries.	Secondly, describing the proposion between boys and girls, the image shows us that girls number were higher than boys number of kids without access to primary education in 2000 year in all countries.	Redundant_comp	discourse
Secondly, describing the proposion between boys and girls, the image shows us that girls number were higher than boys number of kids without access to primary education in 2000 in all countries.	Secondly, describing the proposion between boys and girls, the image shows us that girls number were higher than boys number of kids without access to primary education in 2000 year in all countries.	Redundant_comp	discourse
It is important, that businismen help people to work, survive and live in the countries from the "Third world", they can open business and native people can work in new places.	It is important, that businismen help people to work, survive and live in the countries from the "Third world", they can open business their and native people can work in new places.	Redundant_comp	discourse
Also, I am absolutely convinced that if developing international companies move their business projects to poorer, they can a lot countries which can cooperation with them.	Also, I am absolutely convinced that if developing international companies move their business projects will be moved to poorer, they can a lot countries which can cooperation with them.	Redundant_comp	discourse
Also, I am absolutely convinced that if developing international companies move their business projects will be moved to poorer, they can cooperate with them.	Also, I am absolutely convinced that if developing international companies move their business projects will be moved to poorer, they can a lot countries which can cooperation with them.	Redundant_comp	discourse
They consider that international companies move their new developing technology and it has the bad influences for poorer countries.	They consider that international companies move their new developing technology and it is has the bad influences for poorer countries.	Redundant_comp	discourse
In conclusion o would like to say that I would probably say that if two countries can work together, of course, developing international companies can move their businesses to poorer, why not?	In conclusion o would like to say that it is a bit difficult to predict I would probably say that if two countries can work together, of course, developing international companies can move their businesses to poorer, why not?	Redundant_comp	discourse
In conclusion o would like to say that it is a bit difficult to predict that if two countries can work together, of course, developing international companies can move their businesses to poorer, why not?	In conclusion o would like to say that it is a bit difficult to predict I would probably say that if two countries can work together, of course, developing international companies can move their businesses to poorer, why not?	Redundant_comp	discourse
However, after that the investment decline to 120 $ bn.	However, after that the investment because to decline to 120 $ bn.	Redundant_comp	discourse
In conclusion, I would like to say that moving business to , developing countries has more advantages and disadvantages, however international companies should forget about difference between countries and its investment.	In conclusion, I would like to say that moving business to poorer, developing countries has more advantages and disadvantages, however international companies should forget about difference between countries and its investment.	Redundant_comp	discourse
Comparing investments' patterns of developed and developing countries it is obviously seen that they were practically similar in their during the period from 2006 to 2011 , when investments in green energy peaked at the level of 279 $ bn.	Comparing investments' patterns of developed and developing countries it is obviously seen that they were practically similar in their during the period from 2006 to 2011 the year, when investments in green energy peaked at the level of 279 $ bn.	Redundant_comp	discourse
The supply of developed countries had fluctuated between almost 70 bn dollars and 100 bn dollars in the period from 2006 to 2009 while the investment of developing countries had permanently move up to 60 bn from 2010 to 2013 the developed countries investment had hit the highest point in 2011 and moderately reduce in 2013.	The supply of developed countries had fluctuated between almost 70 bn dollars and 100 bn dollars in the period from 2006 to 2009 while the investment of developing countries had permanently move up to 60 bn in 2009 from 2010 to 2013 the developed countries investment had hit the highest point in 2011 and moderately reduce in 2013.	Redundant_comp	discourse
In the same time investments of developing countries had been rising during the entare periop, exeption being 2013.	In the same time investments of developing countries had been rising during the entare periop, with the exeption being 2013.	Redundant_comp	discourse
In the same time investments of developing countries had been rising during the entare periop, with the exeption 2013.	In the same time investments of developing countries had been rising during the entare periop, with the exeption being 2013.	Redundant_comp	discourse
For instance, several years there was a political agreement based on international company relationship between some Asian countries.	For instance, several years age there was a political agreement based on international company relationship between some Asian countries.	Redundant_comp	discourse
Overall, it can be seen that investments both in the world and developed countries faced a period of rise up to 2011, while developing countries continued to increase their renewable energy investments and faced a decline a year later, in 2013.	Overall, it can be seen that investments both in the world and developed countries faced a period of rise up to the year of 2011, while developing countries continued to increase their renewable energy investments and faced a decline a year later, in 2013.	Redundant_comp	discourse
The last step of this chart is South Asia in 2012 (4,8 of girls and 5,1 of boys).	The last step of this chart it is South Asia in 2012 (4,8 of girls and 5,1 of boys).	Redundant_comp	discourse
Business air travel do more often, for example, because ony people need to fly very often for their work.	Business air travel to do more often, for example, because ony people need to fly very often for their work.	Redundant_comp	discourse
In conclusion, any air travel has been proven to contribute to air pollution one of main issue any people to save our planet and government is the main helper every citizen.	In conclusion, the any air travel has been proven to contribute to air pollution one of main issue any people to save our planet and government is the main helper every citizen.	Redundant_comp	discourse
To conclude, I must to say that I think, that the second point of view is more correctly, because we can't safe our planet, it's too late, but can help to take care of her by other way.	To conclude, I'd must to say that I think, that the second point of view is more correctly, because we can't safe our planet, it's too late, but can help to take care of her by other way.	Redundant_comp	discourse
To conclude, I'd must to say that I thinkthat the second point of view is more correctly, because we can't safe our planet, it's too late, but can help to take care of her by other way.	To conclude, I'd must to say that I think, that the second point of view is more correctly, because we can't safe our planet, it's too late, but can help to take care of her by other way.	Redundant_comp	discourse
Moreover, usually people want to travel to distant coners of the world and it will very long trip, if they use bus or train.	Moreover, usually people want to travel to travel to distant coners of the world and it will very long trip, if they use bus or train.	Redundant_comp	discourse
For example, air pollution.	For example, it is air pollution.	Redundant_comp	discourse
It is bad for families with low incomes.	It is bad fact for families with low incomes.	Redundant_comp	discourse
It was 13,7 million lower than amount of girls without education in the same year.	It was by 13,7 millions lower than amount of girls without education in the same year.	Redundant_comp	discourse
And that is why goverment should make a threshhold of people per plane.	And that is why goverment should make a threshhold of people per cur plane.	Redundant_comp	discourse
However, if we look at opposite arguments we will see that to some extent air travel can come in handy.	However, if we look at opposite arguments we will see that to some extent air travel can come in a handy.	Redundant_comp	discourse
I'd like to say about this statement and how goverment can influence on it.	I'd like to say about about this statement and how goverment can influence on it.	Redundant_comp	discourse
In Africa in 2000 the number of boys who didn not aducated in primary school was 20 millions but in 2012 less children can't to go to primary school (14,5 millions) and what about girls in 2000 23,7 millions without access to primary education and in 2012 the number of children degrees in 5,5 million people.	In Africa in 2000 the number of boys who didn not aducated in primary school was 20 millions but in 2012 less children can't to go to primary school (14,5 millions) and what about girls in 2000 23,7 millions of children without access to primary education and in 2012 the number of children degrees in 5,5 million people.	Redundant_comp	discourse
According to statistics, car accidents occure more frequently than air.	According to statistics, car accidents occure more frequently than in the air.	Redundant_comp	discourse
Furthermore, it is the most expensive kind of going trips and it is not easy to control air traffic therefore accidentsv and disasters happens no one has a chance to save themselves.	Furthermore, it is the most expensive kind of going trips and it is not easy to control air traffic therefore accidentsv and disasters happens ans no one has a chance to save themselves.	Redundant_comp	discourse
All in all, I partly disagree with the opinions that it is necessary to reduce amount of air travel for business and leisure because it is not efficient to decline using of this transport inspite of of its numerous advantages, for instance, comfort, less time-spending and safety.	All in all, I partly disagree with the opinions that it is necessary to reduce amount of air travel for business and leisure because it is not efficient to decline using of this transport because of its numerous advantages, for instance, comfort, less time-spending and safety.	Redundant_comp	discourse
So the persentage of the uneducated people in the Rest of the World decline too (for more than 3 million for boys and about 5 million amount girls) By the way, how it can be seen from the bar chart the total level of uneducation decreased since 2000, but the majority of children without access to primary school education in 2000 were in Africa, and in 2012 the first lace of uneducated people is had Africa.	So the persentage of the uneducated people in the Rest of the World decline too (for more than 3 million for boys and about 5 million amount girls) By the way, how it can be seen from the bar chart the total level of uneducation decreased since 2000, but the majority of number of children without access to primary school education in 2000 were in Africa, and in 2012 the first lace of uneducated people is had Africa.	Redundant_comp	discourse
So, I'm sure that people should take care of the Earth, solvens the problems of water and air pollutions and problem of global warming, but I absolutely disagree that people should avoid air transport.	So, I'm sure that people should take care of the Earth, solvens the problems of water and air pollutions and problem of global warming, but I absolutely disagree that for this people should avoid air transport.	Redundant_comp	discourse
Lets think both sides of this question.	Lets us think both sides of this question.	Redundant_comp	discourse
However, there was a significant fall in these numbers and just 9,9 millions of young people hadn't access to the education in 2012.	However, there was a significant fall in these numbers and just 9,9 millions of young people hadn't access to the mentioned above education in 2012.	Redundant_comp	discourse
Firstly, people who fly to rest to America, for example, spend about 14 hours from Moscow.	Firstly, people who fly to rest to America, for example, spend for about 14 hours from Moscow.	Redundant_comp	discourse
But there is a great drawback to plane travel: it pollutes our atmosphere and also ot can be result of global warming.	But there is a great drauback of plane is that they pollute our atmosphere and also ot can be result of global warming.	Redundant_comp	discourse
Secondly, at present , modern scientists thing about creation of special type of ecological fuel for plane, which do not hurm to uor atmoshere.	Secondly, at present people, modern scientists thing about creation of special type of ecological fuel for plane, which do not hurm to uor atmoshere.	Redundant_comp	discourse
It is the fact, that today become more bad events such as crushing of plane.	It is the fact, that today become more bad events that such as crushing of plane.	Redundant_comp	discourse
Obliously, there was the largest number of boys and girls in Africa in 2000, who hadn't a chance to go to school, it was about 20 million and 23,7 million respectively.	Obliously, that there was the largest number of boys and girls in Africa in 2000, who hadn't a chance to go to school, it was about 20 million and 23,7 million respectively.	Redundant_comp	discourse
By 2000 Africa had twenty millions of such boys and about twenty-four millions of such girls, what was a bit more than in South Asia and doubled more than it was in all rest part of World by the same year.	By 2000 Africa had twenty millions of such boys and about twenty-four millions of such girls, what was a bit more than it was in South Asia and doubled more than it was in all rest part of World by the same year.	Redundant_comp	discourse
With the invention our transport can reach the place of destination very quickly and we do not need to waste our time.	With the invention if our transport can reach the place of destination very quickly and we do not need to waste our time.	Redundant_comp	discourse
So, government need to ask them to improve the planes in order not to restrict the number of flights.	So, government need to ask them to improve the planes in order to not to restrict the number of flights.	Redundant_comp	discourse
AS for me, I mostly agree with this point of view, which based on decreasing of the amount of air travel.	In my opinion, I mostly agree with this point of view, which based on decreasing of the amount of air travel.	Redundant_comp	discourse
Secondly, there are a lot of alternative transport and they can be less dangerous for human being.	Secondly, there are a lot of alternative transport exists and they can be less dangerous for human being.	Redundant_comp	discourse
The biggest amount of children without access to primary school were in Africa in 2000.	The biggest amount of children without access to primary school there were in Africa in 2000.	Redundant_comp	discourse
Overall, there is a tendency reducing the number of kids who cannot visit the primary school.	Overall, there is a common tendency reducing the number of kids who cannot visit the primary school.	Redundant_comp	discourse
The same dynamic is in Africa and in the other world but numbers are not as big.	The same dynamic is in Africa and in other part of world but numbers are not as big.	Redundant_comp	discourse
It is clearly that there is some shapp decline of number of boys and girls, who haven't primary education.	It is clearly to see that there is some shapp decline of number of boys and girls, who haven't primary education.	Redundant_comp	discourse
The second reason, why I strongly belive that we really need air travel is access to other countries experience in medicine of business.	The second reason, why I strongly belive that we really need in Air travel is access to other countries experience in medicine of business.	Redundant_comp	discourse
It is clear from the chart that the common amount children who can get education in primary school had grown up by 2012.	It is clearly seen from the chart that the common amount children who can get education in primary school had grown up by 2012.	Redundant_comp	discourse
So what is the best, to use plane often or to try to avoid it?	So what is the best way, to use plane often or to try to avoid it?	Redundant_comp	discourse
So what is the best way, to use plane or to try to avoid it?	So what is the best way, to use plane often or to try to avoid it?	Redundant_comp	discourse
And if we want to stop this catostrophe, we should change all these factors, not only in air travel.	And if we want to stop this catostrophe, we should make a change in all these factors, not only in air travel.	Redundant_comp	discourse
For example, in Africa, percentage is lower in 2012 in comparison with 2000 (approximately 45 million in 2000 and 32,5 million in 2012).	For example, in Africa, there is a lower percentage in 2012 in comparison with 2000 (approximately 45 million in 2000 and 32,5 million in 2012).	Redundant_comp	discourse
I strongly agree that countries and states from all over the world have to organize in order to decline air-flights.	I strongly agree that countries and states from all over the world have to provide and organize in order to decline air-flights.	Redundant_comp	discourse
To begin with, today we can see that the majority of air flights are consisted of only half of all passengers, who want to go to travel.	To begin with, today we can see that the majority of departures and air-flights are consisted of only half of all passengers, who want to go to travel.	Redundant_comp	discourse
So government should explain air companies, that they have to decline everyday flights.	So government should explain companies related to transportation in the air, that they have to decline everyday flights.	Redundant_comp	discourse
It is so comfortable for people to take a flight, whenever they need it.	Firstly, it is so comfortable for people to take a flight, whenever they need it.	Redundant_comp	discourse
However, daring the flight are emmited a lot of gases such as dioxyde (CO2), carboxyde and others, so it leads to air pollution.	However, daring the flight on this transport are emmited a lot of gases such as dioxyde (CO2), carboxyde and others, so it leads to air pollution.	Redundant_comp	discourse
And the percantage of girls was more than the rate of boys during the global period, excepting the 2012 year in South Asia, when the amount of boys without primary education was higher.	And the percantage of girls was more than the percentage of boys during the global period, excepting the 2012 year in South Asia, when the amount of boys without primary education was higher.	Redundant_comp	discourse
And the percantage of girls was more than the percentage of boys during the global period, excepting 2012 in South Asia, when the amount of boys without primary education was higher.	And the percantage of girls was more than the percentage of boys during the global period, excepting the 2012 year in South Asia, when the amount of boys without primary education was higher.	Redundant_comp	discourse
And the damage from using this kind of fuel are much less than the pollution, providing by using cars, working manifactures, e.t.c.	And the damage effects from using this kind of fuel are much less than the pollution, providing by using cars, working manifactures, e.t.c.	Redundant_comp	discourse
And the damage effects from using this kind of fuel are much less than the pollution, providing by using cars, manifactures, e.t.c.	And the damage effects from using this kind of fuel are much less than the pollution, providing by using cars, working manifactures, e.t.c.	Redundant_comp	discourse
It's proved by scientists that airplane fuel is more ecological than gasoline, or gases that factories give to the air.	It's proved by scientists that airplane fuel is more ecological in many times than gasoline, or gases that factories give to the air.	Redundant_comp	discourse
So, the conclusion that using cars can give our planet much more damage than using air transport.	So, they came to the conclusion that using cars can give our planet much more damage than using air transport.	Redundant_comp	discourse
And there were not were no words words about the damage effect of using airplanes!	And there were not any words about the damage effect of using airplanes!	Redundant_comp	discourse
The graph below demonstrates, which amount of children do not go to the primary school in the period from 2000 to 2012.	The graph below demonstrates, which amount of children do not go to the primary school because of several reasons in the period from 2000 to 2012.	Redundant_comp	discourse
As we can see the huge amount of children 23,7 millions of girls and 20 millions of boys in Africa could not study in primary school in 2000.	As we can see the huge amount of children both 23,7 millions of girls and 20 millions of boys in Africa could not study in primary school in 2000.	Redundant_comp	discourse
it can be considered, that a lot of boys and girls had opportunity to study at school in this country, but 2 years later.	Since, then, it can be considered, that a lot of boys and girls had opportunity to study at school in this country, but 2 years later.	Redundant_comp	discourse
Since, then, it can be considered, that a lot of boys and girls had opportunity to study at school in this country 2 years later.	Since, then, it can be considered, that a lot of boys and girls had opportunity to study at school in this country, but 2 years later.	Redundant_comp	discourse
