sentence_good	sentence_bad	error_type	field
Some people consider that people who  download films and music for free from the internet, instead of buying original discs in a shop, should be punished.	Some people consider that people, who download films and music for free from the internet, instead of buying original discs in a shop, should be punished.	Relative_clause	syntax
In this logic, police shouldn't arrest people who  share files.	In this logic, police shouldn't arrest people, who share files.	Relative_clause	syntax
Then, it can be easily seen, that the governments of the different countries all over the world try to ban web-sites in the internet where  people can download pirate copies of films.	Then, it can be easily seen, that the governments of the different countries all over the world try to ban web-sites in the internet, where people can download pirate copies of films.	Relative_clause	syntax
But this policy of blocking web-sites doesn't work, because there are a lot of hackers who can hack the system and continue to share illegal files.	But this policy of blocking web-sites doesn't work, because there are a lot of hackers, who can hack the system and continue to share illegal files.	Relative_clause	syntax
It is true, that we should punish  people who illegally copy and share films or music, because it is property and property rights should be protected strictly.	It is true, that we should punish people, who illegally copy and share films or music, because it is property and property rights should be protected strictly.	Relative_clause	syntax
Should we blame  peasants who got food from Robin Hood?	Should we blame peasants, who get food from Robin Hood?	Relative_clause	syntax
No doubt,  people who violate laws and distribute illegal content should be punished.	No doubt, people, who violates laws and distribute illegal content should be punished.	Relative_clause	syntax
Anyhow, punishing  people who use this content would be cruel and unfair.	Anyhow, punishing people, who use this content would be cruel and unfair.	Relative_clause	syntax
Nowadays there is a wide spread opinion that piracy in media sphere is a crime, and  people who use illegal copies of films and music, should be punished.	Nowadays there is a wide spread opinion that piracy in media sphere is a crime, and people, who use illegal copies of films and music, should be punished.	Relative_clause	syntax
Of course, some people feel like spending money for buying the legal copies  which is not productive and it can be too costy spend money to every film or disc of music.	Of course, some people feel like spending money for buying the legal copies is not productive and it can be too costy spend money to every film or disc of music.	Relative_clause	syntax
There are many people  who copy and share content of electronic information illegally, but catching and punishing all of them will be really expensive.	There are many people, who copy and share content of electronic information illegally, but catching and punishing all of them will be really expensive.	Relative_clause	syntax
Taking everything into consideration, my disagreement with the punishing of the people who copy and share music or films illegally, can be explained by the influence of the Internet on the modern market system.	Taking everything into consideration, my disagreement with the punishing of the people, who copying and sharing music or films illegally, can be explained by the influence of the Internet on the modern market system.	Relative_clause	syntax
People who take this point of view, put on various restrictions.	People, who take this point of view, put on various restrictions.	Relative_clause	syntax
The less stable regions was Middle East in which the unemployment rate decreased on 1,4 percent and Latin America  , where situation with unemployment in 2015 was better than in 2014.	The less stable regions was Middle East in which the unemployment rate decreased on 1,4 percent and Latin America where situation with unemployment in 2015 was better than in 2014.	Relative_clause	syntax
For instance, if an economist or  people who sit at the governmental office have the goods for jobs, musicians, producers artist should also get money.	For instance, if an economist or people, who seat the governmental office have the goods for jobs, musicians, producers artist should also get money.	Relative_clause	syntax
Personally I would agree with the idea that we should destroy the process of making illegal pirate copies, because it make a harm for  people who make art and want to get money and respect for their efforts.	Personally I would agree with the idea that we should destroy the process of making illegal pirate copies, because it make a harm for people, who make the art and want to get money and respect for efforts.	Relative_clause	syntax
The most significant change occurred in the Middle East  , where the level of unemploymend decreased for about 1,5%.	The most significant change occurred in the Middle East where the level of unemploymend decreased for about 1,5%.	Relative_clause	syntax
After that, only  those who want to watch it in a high definition would buy a DVD, Blue-ray or buy it on the Internet.	After that, only those, who want it in a high definition would buy a DVD, Blue-ray or buy it on the Internet.	Relative_clause	syntax
In recent years  people who make music, films or books try to control downloading their products without buying.	In recent years people, who make music, films or books try to control downloading their products without buying.	Relative_clause	syntax
But music and films often exist there illegally because of  hackers or web-pirates who steal them from official web-sites of musicians and film producers.	But music and films often exist there illegally because of hackers or web-pirates take away them from the official web-sites of musicians and film producers.	Relative_clause	syntax
On the other side of the coin, it can be disagreed with the statement about pursueing  people who download media products illegally.	On the other side of the coin, it can be disagreed with the statement about pursueing downloading people.	Relative_clause	syntax
Some people think, that producers, lose their fair money, that is why  people who copy the media content, must be punished.	Some people think, that producers, lose their fair money, that is why people, who cope, must be punished.	Relative_clause	syntax
Large musical labels and cinema companies suffers from the pirates activity losing enormous sums of money, so that is nothing to wonder about, when they do call for punishment of  those who share their production illegally  and those, who download such files for free.	Large musical labels and cinema companies suffers from the pirates activity losing enormous sums of money, so that is nothing to wonder about, when they do call for punishment of those, who share their production illegally and those, who download such files for free.	Relative_clause	syntax
Large musical labels and cinema companies suffers from the pirates activity losing enormous sums of money, so that is nothing to wonder about, when they do call for punishment of those, who share their production illegally and  those who download such files for free.	Large musical labels and cinema companies suffers from the pirates activity losing enormous sums of money, so that is nothing to wonder about, when they do call for punishment of those, who share their production illegally and those, who download such files for free.	Relative_clause	syntax
Some experts tend to think that  people who download these files must be punished I disagree with this statement.	Some experts tend to think that people, who download these files must be punished I disagree with this statement.	Relative_clause	syntax
Buying illegal pirate copies we encourage  those who are criminals and with these actions we make our society more badly and give an awful example for our children and descendants.	Buying illegal pirate copies we encourage those, who are the crimes and with these actions we make our society more badly and give an awful example for our children and descendants.	Relative_clause	syntax
"Experts explain it as an ""asian economic miracle"", that is why there is small percent of  people who could not find a job."	"Experts explain it as an ""asian economic miracle"", that is why there is small percent of people, who cannot find a job."	Relative_clause	syntax
First of all, there is a group of  people who stand for free access to any form of art.	First of all, there is a group of people, who stands for free access to any art.	Relative_clause	syntax
Many people who   download thees files is punished.	Many people, who download thees files is punished.	Relative_clause	syntax
To continue arguments of discussion there are many people who  download pirate files by buying the original discs.	To continue arguments of discussion there are many people, who download pirate files by buying the original discs.	Relative_clause	syntax
The point of people,  who  defend the copyright is that the artists actually suffer from misgetting the profit from their art, and this doesn't let then to provide appropriate life standarts.	The point of people, who defend the copyright is that the artists actually suffer from misgetting the profit from their art, and this doesn't let then to provide appropriate life standarts.	Relative_clause	syntax
The biggest dinamic of rate of people who cannot find a job happened in Middle East and the difference between 2014 and 2015 year was 1,4%.	The biggest dinamic of rate of people, who cannot find a job happened in Middle East and the difference between 2014 and 2015 year was 1,4%.	Relative_clause	syntax
If creators lose money, they would not have an opportunity to pay for actors and other people who were involved in the process of film, clip or song making.	If creators lose money, they would not have an opportunity to pay for actors and other people, who were involved in the process of film, clip or song making.	Relative_clause	syntax
"Secondary, investors are not interested in activities where they pay a huge amounts of money and other people just ""steal"" their production and money."	"Secondary, investors are not interested in activities, where they pay a huge amounts of money and other people just ""steal"" their production and money."	Relative_clause	syntax
Here is only one example which does not work like that, I will describe it further.	Here is only one example, which does not work like that, I will describe it further.	Relative_clause	syntax
Open economics model, first of all, helps countries to concentrate their efforts on their compatitive advantages and produce more food and make it more efficiently  , which makes the world economy more effective.	Open economics model, first of all, helps countries to concentrate their efforts on their compatitive advantages and produce more food and make it more efficiently what makes the world economy more effective.	Relative_clause	syntax
The third reason is that open economy creates competitive environement , which stimulates companies to be more effective and provide more food with better quality for lower prices.	The third reason is that open economy creates competitive environement.	Relative_clause	syntax
So not only countries concentrate on their advantages but they also get incentives to make their poducts more affordable  , which brings more value to society overall.	So not only countries concentrate on their advantages but they also get incentives to make their poducts more affordable what brings more value to society overall.	Relative_clause	syntax
It represents the mainstream attitude  which tells Instagram to be attractive to pointless timespending.	It represents the mainstream attitude what tells Instagram to be attractive to pointless timespending.	Relative_clause	syntax
However, only 56% of people who is older than 65 years, spend time in Facebook.	However, only 56% of people, who is older than 65 years, spend time in Facebook.	Relative_clause	syntax
To solve this problem teachers and parents should try to teach young people some empathy  , which depeciated in electronic era.	To solve this problem teachers and parents should try to teach young people some empathy that depeciated in electronic era.	Relative_clause	syntax
For both Facebook and Instagram the usage falls as the age group rises, but that is not true for LinkedIn  , which is more popular among middle age groups like 30-49 and 50-64.	For both Facebook and Instagram the usage falls as the age group rises, but that is not true for LinkedIn which is more popular among middle age groups like 30-49 and 50-64.	Relative_clause	syntax
This tendention can be described as sistematization of the educational process  , which results in less attention for kids individuality, his or her concerns and interests and a strict demand for accomplishing several points, like this exam.	This tendention can be described as sistematization of the educational process which results in less attention for kids individuality, his or her concerns and interests and a strict demand for accomplishing several points, like this exam.	Relative_clause	syntax
It was about 5,9%  , which is on two points higher from a lowest rate and practically twicely lower than highest rate of unemployment.	It was about 5,9% that is on two points higher from a lowest rate and practically twicely lower than highest rate of unemployment.	Relative_clause	syntax
Actually the most musicians earn money nowadays by playing live concerts  , which fans visit anyway - no matter whether they have records of the last album or not.	Actually the most musicians earn money nowadays by playing live concerts which fans visit anyway - no matter whether they have records of the last album or not.	Relative_clause	syntax
Latin America, line Middle East region, demonstrated a declined unemployment rate  , which was 6,8 in 2014 and lowered to 5,8 next year.	Latin America, line Middle East region, demonstrated a declined unemployment rate That was 6,8 in 2014 and lowered to 5,8 next year.	Relative_clause	syntax
And there are few million people  that doing the same things every day even despite the fact, that these pirate sites had been closen by the government.	And there are few million people, that doing the same things every day even despite the fact, that these pirate sites had been closen by the government.	Relative_clause	syntax
And the government mustn't punish them because of the fact  that, they don't buy original discs.	And the government mustn't punish them because of the fact that, they don't buy original discs.	Relative_clause	syntax
To summarize, people who use these types of sites should be punished only if the government legalize these sites.	To summarize, people, who use these types of sites should be punished only if the government legalize these sites.	Relative_clause	syntax
Firstly, a person who just steals these files from web-sites, denies to admit and take into account all the work that thousands of people have done while creating a movie or a music album, and also all the money that were spent on turning these projects into life.	Firstly, a person who just steals these files from web-sites, denies to admit and take into account all the work that thousands of people have done while creating a movie or a music album, and also all the money, which were spent on turning these projects into life.	Relative_clause	syntax
To sum up, copying and sharing media-files on the internet is bad, that is why the government should create a social programme that will help to make music and films more affordable, so everyone would be able to enjoy these pieces of art.	To sum up, copying and sharing media-files on the internet is bad, that is why the government should create a social programme, which will help to make music and films more affordable, so everyone would be able to enjoy these pieces of art.	Relative_clause	syntax
Therefore, it is complicated to avoid a question: why a person who does not pay for products in a store is a thief is a thief, but a men, who listens a new hit of a rockgroup at home for free is just a fan?	Therefore, it is complicated to avoid a question: why a person, who does not pay in a store for products is a thief, but a men, who listens a new hit of a rockgroup at home for free is just a fan?	Relative_clause	syntax
Therefore, it is complicated to avoid a question: why a person, who does not pay in a store for products is a thief, but a men who  listens a new hit of a rockgroup at home for free is just a fan?	Therefore, it is complicated to avoid a question: why a person, who does not pay in a store for products is a thief, but a men, who listens a new hit of a rockgroup at home for free is just a fan?	Relative_clause	syntax
The rate of unemployment hadn't changed and remained 3,9 percent  , which was lower than worldwide.	The rate of unemployment hadn't changed and remained 3,9 percent which is lower than worldwide.	Relative_clause	syntax
These people forget that there is also a possibility to buy legal discs  , which they can play at home,  or buy a special right to watch or listen whatever they want on websites.	These people forget that there is also a possibility to buy legal discs which they can play at home or buy a special right to watch or listen whatever they want on websites.	Relative_clause	syntax
In Middle East the difference between 2014 and 2015 unemployment rates is 1.4%, furthermore, it shows, that the number of people who found jobs, growths, so the unemployment rate is falling.	In Middle East the difference between 2014 and 2015 unemployment rates is 1.4%, furthermore, it shows, that the number of people, who found job, growths, so the unemployment rate is falling.	Relative_clause	syntax
Every year new rules that are connected with art, appear and become more strict.	Every year new rules, that are connected with art, appear and become more strict.	Relative_clause	syntax
If you want it, you can go and buy, but, sure, there are people who think that it is not worth it, because of this they make copies and spread it.	If you want it, you can go and buy, but, sure, there are people, who think that it is not worth it, because of this they make copies and spread it.	Relative_clause	syntax
No questions, that people who copy products of art should be punished or blocked, but, moreover, if you look at this situation from another side; producer should think about every customer, not only rich one.	No questions, that people, who copy products of art should be punished or blocked, but, moreover, if you look at this situation from another side; producer should think about every customer, not only rich one.	Relative_clause	syntax
I agree with this to some extent, but I think that it is more fair to punish those who create pirate copies.	I agree with this to some extent, but I think that it is more fair to punish those, who create pirate copies.	Relative_clause	syntax
Furthermore, it is necessary to punish not those who download illegal copies, but those who create them.	Furthermore, it is necessary to punish not those, who download illegal copies, but those who create them.	Relative_clause	syntax
For example, people who do others jobs have stable salary for part of work that they do and if their boss does not give enough money salary for them, they will change their jobs.	For example, people who do others jobs have stable salary for part of work, wich they do and if their boss does not give enough money salary for them, they will change their jobs.	Relative_clause	syntax
It was 3,9% while Middle East showed 11% rate of unemployment  , which was higher than in the EU and Latin America in 2014.	It was 3,9% while Middle East showed 11% rate of unemployment which was higher than in The EU and Latin America in 2014.	Relative_clause	syntax
To sum it up, even if the idea of punishing those who use pirate copies, is reasonable enough, it is too hard to make it real.	To sum it up, even if the idea of punishing those, who use pirate copies, is reasonable enough, it is too hard to make it real.	Relative_clause	syntax
People who theft music or films from internet, from pirates resourses should be punished, instead human who bougth the original version of entertainment.	People who theft music or films from internet, from pirates resourses should be punished, instead human, who bougth the original version of entertainment.	Relative_clause	syntax
In my opinion, there are so many humans who cannot buy a legal version of film or music, because they have finanshial problems.	In my opinion, there are so many humans, who cannot buy legal version of film or music, because they have finanshial problems.	Relative_clause	syntax
It is very clear that those people who are making the products are losing money from this, but in my opinion I will likely disagree whith this statement and punishment.	It is very clear that those people, who are making the products are losing money from this, but in my opinion I will likely disagree whith this statement and punishment.	Relative_clause	syntax
As can be seen from the chart In 2014 the highest unemployment rate , which was 12,5%, was in the North Africa.	As can be seen from the chart In 2014 the highest unemployment rate, which is 12,5% was in the North Africa.	Relative_clause	syntax
The most obvious way is to create laws which make copying illegal, but it is hard to find the criminal and to punish him.	The most obvious way is to create laws, which make copying illegal, but it is hard to find the criminal and to punish him.	Relative_clause	syntax
Some people think that those one  who download these copies, should be punished, because it's a theft.	Some people think that those one who download these copies, should be punished, because it's a theft.	Relative_clause	syntax
The cart provides information  that there was an downward trend in Latin America as in the Middle East too.	The cart provides information, that there was an downward trend in Latin America as in the Middle East too.	Relative_clause	syntax
On the other hand, there are still a lot of people in any country who cannot afford to pay for it, but they support right's owners by sharing it with friends who may have money and desire to buy it.	On the other hand, there are still a lot of people in any country who cannot afford to pay for it, but they support right's owners by sharing it with friends, who may have money and desire to buy it.	Relative_clause	syntax
For authors whose plays are stolen, would be better to compensate this illegale process.	For authors, whose plays are stolen, would be better to compensate this illegale process.	Relative_clause	syntax
For this reason, it is better to punish people who share and download pirate copies.	For this reason, it is better to punish people, who share and download pirate copies.	Relative_clause	syntax
To begin with, the given bar chart shows that the highest level of unempoyment is in Norther America during the whole period  , that was 12,5 per cent for both 2014 and 2015.	To begin with, the given bar chart shows that the highest level of unempoyment is in Norther America during the whole period that is 12,5 per cent for both 2014 and 2015.	Relative_clause	syntax
Due to the pirate copies all these spendings may be not covered, which means reduction in salaries of ordinary people who work in this company.	Due to the pirate copies all these spendings may be not covered, which means reduction in salaries of ordinary people, who work in this company.	Relative_clause	syntax
These fonds help old people, families with many children, children who grow up without parents and many others.	These fonds help old people, families with many children, children, who grow up without parents and many others.	Relative_clause	syntax
The final result for the person who took free copy, is the same because he or she pays extra money in every case.	The final result for the person, who took free copy, is the same because he or she pays extra money in every case.	Relative_clause	syntax
On the other hand, the film producer and musicians suffer every year losing his money, because of people who download pirate copies on the Internet.	On the other hand, the film producer and musicians suffer every year losing his money, because of people, who download pirate copies on the Internet.	Relative_clause	syntax
The first thing which should be mentioned is that in some world regions unemployment rate has not changed at all.	The first thing, which should be mentioned is that in some world regions unemployment rate has not changed at all.	Relative_clause	syntax
The one more thing that cannot be ignored is some important changes in unemployment rate between 2014 and 2015.	The one more thing, that cannot be ignored is some important changes in unemployment rate between 2014 and 2015.	Relative_clause	syntax
The first region which had these changes is Middle East.	The first region, which has these changes is Middle East.	Relative_clause	syntax
The 11 number shows situation which was in 2014, while 9,6 number provides information about 2015 year.	The 11 number shows situation, which was in 2014, while 9,6 number provides information about 2015 year.	Relative_clause	syntax
The last thing which we must mention is the unemployment in Latin america.	The last thing, which we must mension is the unemployment in Latin america.	Relative_clause	syntax
Today we live in the century, where the information is the most expensive thing that we can have.	Today we live in the century, where the information is the most expensive thing, that we can have.	Relative_clause	syntax
Secondly, most things that they download, don't have their author alive and they won't receive money.	Secondly, most things, that they download, don't have their author alive and they won't receive money.	Relative_clause	syntax
People  who download files with music and a new film from the Internet without paying money, just do not respect individuals who created all this stuff.	People who download files with music and new film from internet without paying money, just do not respect individuals who created all this stuff.	Relative_clause	syntax
Be honest, I'm a person  who never buys official materials in shops.	Be honest, I'm a person, who never buys official materials in shops.	Relative_clause	syntax
First of all, people who download music or films from the net  don't want to pay a lot of money for it in brand shops.	First of all, people, who download music or films from the net don't want to pay a lot of money for it in brand shops.	Relative_clause	syntax
Would you take a film which costs 800 rubles or even more?	Would you take a film, which cost 800 roubles or even more?	Relative_clause	syntax
In addition, goverment shouldn't punish people who use illegal copies; if it want to solve this problem it should try to stop copying and sharing music or film and punish people who make such files.	In addition, goverment shouldn't punish people, who use illegal copies; if it want to solve this problem it should try to stop copying and sharing music or film and punish people who make such files.	Relative_clause	syntax
Unfortunately, people do not appreciate such hard work of musicians and film producers  , who try to create something new and particular.	Unfortunately, people do not appreciate such hard work of musicians and film producers who try to create something new and particular.	Relative_clause	syntax
Giving free music and fims constantly forms a free-rider problem and certain beliefs that can become moral hazards in the future.	Giving free music and fims constantly forms a free-rider problem and certain beliefs, that can become moral hazards in the future.	Relative_clause	syntax
It is obivous that people who earn money from legal products, want people, who download or share pirate copies to be punished, as it's illegal.	It is obivous that people, who earn money from legal products, want people, who download or share pirate copies to be punished, as it's illegal.	Relative_clause	syntax
To my mind, there should be such prohibitions only on works which author is alive, because there a lot of companies who have the author rights to works of dead people, and they forbid to share the music or books even if the author wasn't mad at such sharing.	To my mind, there should be such prohibitions only on works, which author is alive, because there a lot of companies who have the author rights to works of dead people, and they forbid to share the music or books even if the author wasn't mad at such sharing.	Relative_clause	syntax
But the money which producers get from their popular works are always huge.	But the money, which producers get from their popular works are always huge.	Relative_clause	syntax
The goverment and different producers try to solve this problem situation, but it is not too easy, because of big numbers of copies and large number of people who use it.	The goverment and different producers try to solve this problem situation, but it is not too easy, because of big numbers of copies and large number of people, who use it.	Relative_clause	syntax
Moreover, it is not right, when someone who sells pirate copies get money from it.	Moreover, it is not right, when someone, who sells pirate copies get money from it.	Relative_clause	syntax
However, I don't agree with the statement, that people who download these files should be punished.	However, I don't agree with the statement, that people, who download these files should be punished.	Relative_clause	syntax
Some people think that sharing music and films in the Internet without buying it is theft and individuals that do it, should be punished with taxes and even be inprisoned.	Some people think that sharing music and films in the Internet without buying it is theft and individuals, that do it, should be punished with taxes and even be inprisoned.	Relative_clause	syntax
As it was mentioned before, the price for all films and music depends on costs which musicians and films directors have.	As it was mentioned before, the price for all films and music depends on costs, which musicians and films directors have.	Relative_clause	syntax
Every person who earns money, does it in their own way and for musicians and producers it is selling their music or film products.	Every person, who earns money, does it in their own way and for musicians and producers it is selling their music or film products.	Relative_clause	syntax
So, is it fair to call pirate copying a theft and, consequently, should people who make film or music copies and spread them, be punished?	So, is it fair to call pirate copying a theft and, consequently, should people, who make film or music copies and spread them, be punished?	Relative_clause	syntax
The second place is Middle East  , which have 11% in 2014 and plummet in 2015 till 9,6%.	The second place is Middle East that have 11% in 2014 and plummet in 2015 till 9,6%.	Relative_clause	syntax
In fact, money that a film company is paid for commercial, can sometimes fully cover the film making expences.	In fact, money, that a film company is paid for commercial, can sometimes fully cover the film making expences.	Relative_clause	syntax
The lowest rate is belonged to age of 65 years and older,  who are not keen on using Instagram.	The lowest rate is belonged to age of 65 years and older, that are not keen on using Instagram.	Relative_clause	syntax
To my mind, the main reason for such tendency is a freedom in Internet , where it is not very likely to find censorship on most websites, and also computer games.	To my mind, the main reason for such tendency is a freedom in Internet, where it is not very likely to find a censorship on most of the websites and also computer games.	Relative_clause	syntax
First of all, parents can pay money for the specialist who will install parents control on the computer, so children would not have any opportunity to visit webpages with specific content.	First of all, parents can pay money for the specialist, who will install parents control on the computer, so children would not have any opportunity to visit webpages with specific content.	Relative_clause	syntax
The idea is that schools should organize special lessons where teachers will tell children about the rules and morality of our society.	The idea is that schools should organize special lessons, where teachers will tell children about the rules and morality of our society.	Relative_clause	syntax
The thing is that there are people who are not into sports.	The thing is that there are people, who are not into sports.	Relative_clause	syntax
Despite the fact that there are those who do not see any sense in sports, there is a huge number of people who are keen on sport and who cannot live without it.	Despite the fact that there are those who do not see any sense in sports, there is a huge number of people, who are keen on sport and who cannot live without it.	Relative_clause	syntax
In my personal point of view people who hate watching sports events are strange, for the reason that I cannot imagine my life without it.	In my personal point of view people, who hate watching sports events are strange, for the reason that I cannot imagine my life without it.	Relative_clause	syntax
The most significant figure is the percentage of 18-29 year old adults who use Facebook  , which accounts for 87%.	The most significant figure is the percentage of 18-29 year old adults who use Facebook which accounts for 87%.	Relative_clause	syntax
73% of them use this network while only 31% use Linkedin  , which is more then twice as less.	73% of them use this network while only 31% use Linkedin which is more then twice as less.	Relative_clause	syntax
All in all, the problem of teenage criminality have its roots in the indifference of adults who let the internet to be the best and the only friend of their kids.	All in all, the problem of teenage criminality have its roots in the indifference of adults, who let the internet to be the best and the only friend of their kids.	Relative_clause	syntax
On the one hand, we live in the era of consumerism and progress,  which is why bigger companies make our lives easier.	On the one hand, we live in the era of consumerism and progress, that is why bigger companies make our lives easier.	Relative_clause	syntax
There are also bribes on this market,  which makes the situation for the local business even worse.	There are also bribes on this market, what makes the situation for the local business even worse.	Relative_clause	syntax
Overall, the proportions are similar for each social network as it can can be seen from the chart: the young accounts for the biggest part in all social networks, except LinkedIn  , where their number equals with edging people.	Overall, the proportions are similar for each social network as it can can be seen from the chart: the young accounts for the biggest part in all social networks, except LinkedIn where their number equals with edging people.	Relative_clause	syntax
For example, Germany , which in the second place, invested 6 billions US Dollars and 1 billion US Dollars respectively.	For example, Germany, that in the second place, invested 6 billions US Dollars and 1 billion US Dollars respectively.	Relative_clause	syntax
All in all, the age correlation is not even in all of the networks in question,  which can be explained by the goal of each site.	All in all, the age correlation is not even in all of the networks in question, what can be explained by the goal of each site.	Relative_clause	syntax
This tendency is caused by a range of reasons and social problems that still exist in our society.	This tendency is caused by a range of reasons and social problems, that still exist in our society.	Relative_clause	syntax
Secondly, due to widespread availability of Internet access and popularity of different sources of information which portray crimes in a positive light, as acts of courage and gaining respect among peers and among some specific social layers.	Secondly, due to widespread availability of Internet access and popularity of different sources of information, which portray crimes in a positive light, as acts of courage and gaining respect among peers and among some specific social layers.	Relative_clause	syntax
The only group where situation is opposit, is a group of 55-64 years old people, where women spend 2,7 minutes more.	The only group, where situation is opposit, is a group of 55-64 years old people, where women spend 2,7 minutes more.	Relative_clause	syntax
The shortest time is 10 minutes for women over 75 years old,  which is also goot time for old ladies.	The shortest time is 10 minutes for women over 75 years old, what is also goot time for old ladies.	Relative_clause	syntax
On one hand, there is a real help for people who  have a lack of money, whatever problem causes this situation.	On one hand, there is a real help for people, who have a lack of money, whatever problem causes this situation.	Relative_clause	syntax
I suppose, it is important to help people who  cannot afford buying even some basic and essential things.	I suppose, it is important to help people, who cannot afford buying even some basic and essential things.	Relative_clause	syntax
For example, there are families with many children who need to be feed and have clothes to wear but their income is not high enough.	For example, there are families with many children, who need to be feed and have clothes to wear but their income is not high enough.	Relative_clause	syntax
In my view, this can be not only bad for the person who prefers this lifestyle, but also for the whole society.	In my view, this can be not only bad for the person, who prefers this lifestyle, but also for the whole society.	Relative_clause	syntax
"To sum up, the system ""Guaranteed Basic Income"" is controversial because of the  doubt that everyone really deserves this monthly payment."	"To sum up, the system ""Guaranteed Basic Income"" is controversial because of the question, if everyone really deserves this monthly payment."	Relative_clause	syntax
There are many reasons for such a high level of popularity  which British or American films have.	There are many reasons for such a high level of popularity what British or American films have.	Relative_clause	syntax
The old people , who are more than 65 years old, prefer using Facebook too and they do not like Instagram, because only 6% of them use this social network and 22% use LinkedIn.	The old people, who are more than 65 years old prefer using Facebook too and they do not like Instagram, because only 6% of them use this social network and 22% use LinkedIn.	Relative_clause	syntax
There are a great number of online and computer games where you have to rob banks and kill people.	There are a great number of online and computer games, where you have to grap banks and kill people.	Relative_clause	syntax
The main trend of the first bar chart is that people who use this social network from their desktops outnumber those, who exploit their mobiles.	The main trend of the first bar chart is that people, who use this social network from their desktops outnumber those, who exploit their mobiles.	Relative_clause	syntax
The main trend of the first bar chart is that people, who use this social network from their desktops outnumber those who exploit their mobiles.	The main trend of the first bar chart is that people, who use this social network from their desktops outnumber those, who exploit their mobiles.	Relative_clause	syntax
Moreover, space exploration can contribute to such fascinating thing as discovering other planets which are available for life.	Moreover, space exploration can contribute to such fascinating thing as discovering other planets, which are available for life.	Relative_clause	syntax
It is sad, but I am talking about Russia again: in my opinion, the country which imports most of the technical products, just is not able to be truly successful space power.	It is sad, but I am talking about Russia again: in my opinion, the country, which imports most of the technical products, just is not able to be truly successful space power.	Relative_clause	syntax
The other difference between men and women is the considerable gap in the percentage of people who were using Facebook with the intention of finding new ways of helping other people: 35% and 25% for women and men respectively.	The other difference between men and women is the considerable gap in the percentage of people, who were using Facebook with the intention of finding new ways of helping other people: 35% and 25% for women and men respectively.	Relative_clause	syntax
For instance, some alternative resourses which could make our lives easier in some ways.	For instance, some alternative resourses, which could make our lifes easier in some ways.	Relative_clause	syntax
This bar chart depicts the percentage of online adults in the USA who use social networks.	This bar chart depicts the percentage of online adults in the USA, who use social networks.	Relative_clause	syntax
Therefore, there are a lot of money spent on films and there are a lot of people who work in the british and american film industries, which turns out to be an effective way to develop film making.	Therefore, there are a lot of money spent on films and there are a lot of people, who work in the british and american film industries, which turns out to be an effective way to develop film making.	Relative_clause	syntax
Today we are facing some  problems which could make out living on the Earth impossible: for example, overpopulation, climat changeing, problems with drinking water.	Today we are facing some problems, which could make out living on the Earth impossible: for example, overpopulation, climat changeing, problems with drinking water.	Relative_clause	syntax
People who do not have enough money for everyday needs will never think about the economy of natural resouces.	People, who do not have enought money for everyday needs will never think about the economy of natural resouces.	Relative_clause	syntax
On the one hand, British and American film industries are more popular because of the  financial support which the government gives them.	On the one hand, British and American film industries are more popular because of the financial support, which the government gives them.	Relative_clause	syntax
Moreover, if they want to have a good camera or  place where the film will be filmed, they also should have a money to rent it.	Moreover, if they want to have a good camera or place, where the film will be, they also should have a money to rent it.	Relative_clause	syntax
On the other hand, many people all over the world like superheroes or  stories which are closer to their interests or unreal lifes.	On the other hand, many people all over the world like superheroes or stories, which are more closely for their interests or unreal lifes.	Relative_clause	syntax
People want to watch movies in which they can take part, where they can be every character they want.	People want to watch movies, where they can take place, where they can be every character they want.	Relative_clause	syntax
So,  film industries which have a good financial support have a chance to help us to solve our problems, whereas local film industries can not.	So, film industries, which have a good financial support have a chance to help us to solve our problems, whereas local film industries can not.	Relative_clause	syntax
They can only tell us  stories which are closer to our real lifes.	They can only tell us stories, which are closely to our real lifes.	Relative_clause	syntax
But they should be sure that  films which they produce, will have a success.	But they should be sure that films, which they produce, will have a success.	Relative_clause	syntax
First of all, it woths to mention that these companies started their work in 1930s  , when they consisted of approximately five or six workers but they were skilled and had a great passion in their work.	First of all, it woths to mention that these companies started their work in 1930s when they consisted of approximately five or six workers but they were skilled and had a great passion in their work.	Relative_clause	syntax
First of all, it woths to mention that these companies started their work in 1930s when they consisted of approximately five or six workers but  who were skilled and had a great passion in their work.	First of all, it woths to mention that these companies started their work in 1930s when they consisted of approximately five or six workers but they were skilled and had a great passion in their work.	Relative_clause	syntax
Secondly, I would like to say that cast and plot of these film produced by American and English companies moslty are unprecendent  , which makes them to be on the top of the cinema industry.	Secondly, I would like to say that cast and plot of these film produced by American and English companies moslty are unprecendent what makes them to be on the top of the cinema industry.	Relative_clause	syntax
