sentence_good	sentence_bad	error_type	field
What about the comparing between men and women It is quite obvious that the men's falling in time spent doing exercises is quite the same, about ten times, so it means that people reduce their physical activity regardless of their gender, it is only caused by the age of the people.	What about the comparing between men and women is quite obvious that the men's falling in time spent doing exercises is quite the same, about ten times, so it means that people reduce their physical activity regardless of their gender, it is only caused by the age of the people.	Absence_comp_sent	discourse
But when we think about the 21st century without hesitations it is possible to say that benefits from multinational compunies are greater and this development should not stop.	But when we think about 21 century without hesitations it is possible to say that benefits from multinational compunies are greater and this development should not stop.	Absence_comp_sent	discourse
Their charts are not so rough and before the period of 45-54 years old it is pretty stable.	Their charts are not so rough and before the period 45-54 it is pretty stable.	Absence_comp_sent	discourse
The highest point of men was just above 282 minutes,while of women it was- only 114,1.	The highest point of men was just above 282 minutes,while of women - only 114,1.	Absence_comp_sent	discourse
Local business is established by citizens who knows the laws, the human resource pool and the overall system of the country, which allows them to organise a business with fewer costs saving vital environmental resources.	Local business is established by citizens who knows the laws, the human resource pool and the overall system of the country, which allows to organise a business with fewer costs saving vital environmental resources.	Absence_comp_sent	discourse
Thus, we sufficiently spend enough time together communicating with each other while watching TV.	Thus, we sufficiently spend time together communicating with each other while watching TV.	Absence_comp_sent	discourse
The chart below compares the average time spent doint sport and exercises divided by the age and gender.	The chart below compares the average time spent doint sport and exercises by the age and gender.	Absence_comp_sent	discourse
Far less at the same age is the amount of minutes for sport in the section of the women.	Far less at the same age the amount of minutes for sport in the section of the women.	Absence_comp_sent	discourse
The number of women doing sports at this point is more than two times lower.	The number of women doing sports at this point more than two times lower.	Absence_comp_sent	discourse
The same difference is at the point where the age is over 75.	The same difference at the point where the age is over 75.	Absence_comp_sent	discourse
Moreover, corporations which have so many branches in many countries are also not always professional on the local workers.	Moreover, corporations which have so many branches in many countries also not always professional on the local workers.	Absence_comp_sent	discourse
Now it looks like it is 2 years old and I cannot no longer wear it.	Now it looks like it is 2 years and I cannot no longer wear it.	Absence_comp_sent	discourse
While in 16-24 years old people spend more than 100 minutes on sport, in the age of 75 and more the time, spending on sport is less than hour.	While in 16-24 years old people spend more than 100 minutes on sport, in the age 75 and more the time, spending on sport is less than hour.	Absence_comp_sent	discourse
While on the local markets there are so many beautiful and sustainable brands which are using expensive materials and produce 100 pants instead of thouthands.	While on the local markets there so many beautiful and sustainable brands which are using expensive materials and produce 100 pants instead of thouthands.	Absence_comp_sent	discourse
However, in their 25-34 the time spent doing sports by men went down singnificantly.	However, in their 25-34 the time doing sports by men went down singnificantly.	Absence_comp_sent	discourse
At the same time, time spent doing excercises by women stayed constant from 25 to 44.	At the same time, time doing excercises by women stayed constant from 25 to 44.	Absence_comp_sent	discourse
So, in 2012 in England there was a huge difference between genders in time doing sports.	So, in 2012 in England was a huge difference between genders in time doing sports.	Absence_comp_sent	discourse
Young boys usually spend 282,1 minutes exercising, but as they get older than 25 they spent around 130 minutes less.	Young boys usually spend 282,1 minutes exercising, but as they get older than 25 they around 130 minutes less.	Absence_comp_sent	discourse
There can be seen significant difference: men spent 282,1 minutes for sport while women only did 114,1.	There can be seen significant difference: men spent 282,1 minutes for sport while women only 114,1.	Absence_comp_sent	discourse
Taking into concidiration all that has been mentioned above to have a healthy economy we need to support startups and local busineses	Taking into concidiration all mentiond above to have a healthy economy we need to support startups and local busineses	Absence_comp_sent	discourse
Men from age group of 16 - 24 years spent on average 282,1 minutes doing sport.	Men from age group 16 - 24 years spent on average 282,1 minutes doing sport.	Absence_comp_sent	discourse
Average time spent doing sport exercises for 25-34 and 35-44 age groups was 153,8 minutes and 120,6 minutes respectively.	Average time of sport exercises for 25-34 and 35-44 age groups was 153,8 minutes and 120,6 minutes respectively.	Absence_comp_sent	discourse
The graph shows the difference in time spent exercising and doing sports between English people, according to their age and gender.	The graph shows the difference in time exercising and doing sports between English people, according to their age and gender.	Absence_comp_sent	discourse
Another curious change appears between male's age groups of 55-64 years and 65-74 years.	Another curious change appears between male's age of 55-64 years and 65-74 years.	Absence_comp_sent	discourse
The main reason why many people think that replacing small local businesses by large, multinational brands is disadvantageous is economical disbalance that occurs due to this changes.	The main reason why many people think that disadvantages of replacing small local businesses by large, multinational brands is economical disbalance that occurs due to this changes.	Absence_comp_sent	discourse
The highest figures has a groupwhose ages are between 16 and 24, boys spend 282,1 minutes doing sport and girls 114,1 minutes.	The highest figures has a group, which age is between 16 and 24, boys spend 282,1 minutes doing sport and girls 114,1 minutes.	Absence_comp_sent	discourse
There are seven billion people on the Earth and seven billion different opinions.	Seven billion people on the Earth and seven billion different opinions.	Absence_comp_sent	discourse
This way we can teach people something new because when you do not disturbed by other emotions, people and when you can see the whole situation on TV, you see more than people on a large stadium.	This way can teach people something new because when you do not disturbed by other emotions, people and when you can see the whole situation on TV, you see more than people on a large stadium.	Absence_comp_sent	discourse
It is noticeable that sport was always more popular among men in all ages,despite of the one period of life-time from 55 to 64, when women's participation in sport slightly increased.	It is noticeable that sport was always more popular among men in all ages,despite of the one period of life-time from 55 to 64, when women in sport slightly increased.	Absence_comp_sent	discourse
People at the age over 75 years old did the least sports in comparison eith other ages, especially women - 10 minutes.	People at the age over 75 years did the least sports in comparison eith other ages, especially women - 10 minutes.	Absence_comp_sent	discourse
Firstly, it is highy important to provide an approproate financial, technological and other support to the local businesses.	Firstly, is highy important to provide an approproate financial, technological and other support to the local businesses.	Absence_comp_sent	discourse
We can see the declining trand of time spend as people became older, especially for men, who's avg time spent sharply drops from 282,1 to 114,2 just in 30 years.	We can see the declining trand of time spend as becoming elder, especially for men, who's avg time spent sharply drops from 282,1 to 114,2 just in 30 years.	Absence_comp_sent	discourse
There is a fact which shows that most of successful referees and commentators were huge fans of sport, so the opportunity to watch sport can lead to become something professional and even provide an income.	There is a fact which shows that most of successful referees and commentators were huge fans of sport, so the opportunity to watch sport can become something professional and even provide an income.	Absence_comp_sent	discourse
It means that local business owners can fall in trouble and many of treir workers will lose their jobs.	It means that local business owners can fall in trouble and many of treir workers will lose jobs.	Absence_comp_sent	discourse
In conclusion, it is obvious that globalisation has a lot of side effects and appear of multinational companies is one of them.	In conclusion, it obvious that globalisation has a lot of side effects and appear of multinational companies is one of them.	Absence_comp_sent	discourse
Th categories aged 25-34, 35-44 and 45-54 show the particular interest in sporting activities as the time they spent on them was just a little bit less then mens'.	Th categories aged 25-34, 35-44 and 45-54 show the particular interest in sporting activities as the time they spent on it just a little bit less then mens'.	Absence_comp_sent	discourse
Howewer, as for the people living in England over 75 years old, men tend to be almost more than three times more active than women.	Howewer, as for the people living in England over 75 years old, men tend to be almost more than three times active than women.	Absence_comp_sent	discourse
Men spend only 120.6 and women spend 92.8, as wee see the diference between numbers is hilarious.	Men spend only 120.6 and women 92.8, as wee see the diference between numbers is hilarious.	Absence_comp_sent	discourse
Men spend only 120.6 and women 92.8, as wee can see the diference between numbers is hilarious.	Men spend only 120.6 and women 92.8, as wee see the diference between numbers is hilarious.	Absence_comp_sent	discourse
As the brand is multinational, we assume that the imidge of it is important, so as it is important we guess that it will do anything to protect it's workers, make them happy and stable in life.	As the brand is multinational, we assume that the imidge of it is important, so as it important we guess that it will do anything to protect it's workers, make them happy and stable in life.	Absence_comp_sent	discourse
Elaborating on time spent on sport and exercise, women between the age of 16 and 24 spent around 114 minutes in 2012, while men spent more than double than that amount of time, reaching about 282 minutes spent on such activities.	Elaborating on time spent on sport and exercise, women between the age of 16 and 24 spent around 114 minutes in 2012, while men spent more than double than that amount of time, reaching about 282 minutes on such activities.	Absence_comp_sent	discourse
Moreover, the fifth age group is the only one where women exercise more than men for 2,7 minutes on average.	Moreover, the fifth age group is the only one where women exercise more them man 2,7 minutes on average.	Absence_comp_sent	discourse
That is why they support local brands because as large the company is, the harder it is to control from headquaters and all these customers' values become more vague.	That is why they support local brands because as large the company is, the harder is control from headquaters and all these customers' values become more vague.	Absence_comp_sent	discourse
Proportions reasons that are mostly chosen are different but still the preferences in general were the same.	Proportions reasons that are mostly chosen are different but still the preferences in general same.	Absence_comp_sent	discourse
It is quite interesting that the proportions of men and women are same here.	Quite interesting that the proportions of men and women are same here.	Absence_comp_sent	discourse
It is neccessary to mention that from the beginning the difference of men time were more than twice higher than the women time, however during the life it becomes closer and at the end it again beats the womens' results.	It is neccessary to mention that from the beginning the difference of men time were more than twice higher the women time, however during the life it becomes closer and at the end it again beats the womens' results.	Absence_comp_sent	discourse
To sum up, some people think that watching sport is useless and others should spend their time differently.	To sum up, some people think that watching sport is useless and others should spend time differently.	Absence_comp_sent	discourse
The first one is the negative influence on labour market: bad working conditions, low salaries, overworking, especially when it is about those people who work on manufactures, not in back offices.	The first one is the negative influence on labour market: bad working conditions, low salaries, overworking, especially it is about those people who work on manufactures, not in back offices.	Absence_comp_sent	discourse
So I can make a conclusion that it is more difficult to find high-quality products in multinational brands rather than if you go to a local producer.	So I can make a conclusion that it is more difficult to find high-quality products in multinational brands rather than go to a local producer.	Absence_comp_sent	discourse
The another trend presented by the graph is that average time spent doing sport by both genders declines as age increases.	The another trend presented by the graph is that average time doing sport by both genders declines as age increases.	Absence_comp_sent	discourse
The next significant factis, that there is a difference in time spent of men, for instance, approwimatly 29,0 minutes betwen 24 and 25 years old, while women's difference does not have such a signidicant change.	The next significant fact, that there is a difference in time spent of men, for instance, approwimatly 29,0 minutes betwen 24 and 25 years old, while women's difference does not have such a signidicant change.	Absence_comp_sent	discourse
It is common for all of us to see next situation: the football has just ended and your father starts screaming with joy, because his loveliest football team has become a champion.	It common for all of us to see next situation: the football has just ended and your father starts screaming with joy, because his loveliest football team has become a champion.	Absence_comp_sent	discourse
As we can see in 2012 using Facebook with desktop was more popular than using with mobile phones.	As we can see in 2012 using with desktop was more popular than using with mobile phones.	Absence_comp_sent	discourse
As we can see in 2012 using with desktop was more popular than using it with mobile phones.	As we can see in 2012 using with desktop was more popular than using with mobile phones.	Absence_comp_sent	discourse
When situation become like that men should carefully control themselves and decrease the time spent near the TV set.	When situation become like that men should carefully control themselves and decrease the time near the TV set.	Absence_comp_sent	discourse
Moreover, we can see from the chart, that the most active group is represented by both males and females in the age of 16-24.	Moreover, we can see from the chart, that the most active group is by both males and females in the age of 16-24.	Absence_comp_sent	discourse
After falling at 52,7 minutes at the 55-64 category, the time rising from 52,7 to 60,5 minutes, but after peaking had fallen back to 29,2 minutes/ Talking about women gender, also falling down, but slower.	After falling at 52,7 minutes at the 55-64 category, tis gender rising from 52,7 to 60,5 minutes, but after peaking had fallen back to 29,2 minutes/ Talking about women gender, also falling down, but slower.	Absence_comp_sent	discourse
After falling at 52,7 minutes at the 55-64 category, tis gender rising from 52,7 to 60,5 minutes, but after peaking had fallen back to 29,2 minutes/ Talking about women gender, the time also fell down, but slower.	After falling at 52,7 minutes at the 55-64 category, tis gender rising from 52,7 to 60,5 minutes, but after peaking had fallen back to 29,2 minutes/ Talking about women gender, also falling down, but slower.	Absence_comp_sent	discourse
For this reason, small businesses become bankrupt and this process turns out to have both positive and negative impacts.	For this reason, small businesses become bankrupt and turns out to have both positive and negative impacts.	Absence_comp_sent	discourse
Compared this reason to small businesses, they also provide workplaces for people, but is is obvious that the amount of rhose places will not be as big as the number of workplaces created by large corporations.	Compared this reason to small businesses, they also provide workplaces for people, but is is obvious that the amount of rhose places will not be as created by large corporations.	Absence_comp_sent	discourse
The perfect example is China as there are so many raw - material companies that currently are being criticiezed for the reason of ecological pollution and it is influence on the forests and rivers of China.	The perfect example is China as there so many raw - material companies that currently are being criticiezed for the reason of ecological pollution and it is influence on the forests and rivers of China.	Absence_comp_sent	discourse
The perfect example is China as there so many raw - material companies that currently are being criticiezed for being the reason of ecological pollution and it is influence on the forests and rivers of China.	The perfect example is China as there so many raw - material companies that currently are being criticiezed for the reason of ecological pollution and it is influence on the forests and rivers of China.	Absence_comp_sent	discourse
Probably it is because that these companies aimed to decrease the salaries of their emmployees as to increase thir own profit.	Probably it because that these companies aimed to decrease the salaries of their emmployees as to increase thir own profit.	Absence_comp_sent	discourse
The diagram reveals how much time men and women usually spend doing sport in England during the one-year period.	The diagram reveals how much time men and women usually doing sport in England during the one-year period.	Absence_comp_sent	discourse
The indicators of men ages between 55-64 and 65-74 are increased by 8 minutes, while women do less exercise.	The indicators of men ages between 55-64 and 65-74 are increased by 8 minutes, while women less exercise.	Absence_comp_sent	discourse
It is not an exaggeration that only large companies are ready to invest strength and money.	It is not an exaggeration that only large companies ready to invest strength and money.	Absence_comp_sent	discourse
Small companies are getting lost and they are being by giant traders.	Small companies are getting lost and substituted by giant traders.	Absence_comp_sent	discourse
Nowadays, we are going through a process of globalization.	Nowadays, we are going through globalization process.	Absence_comp_sent	discourse
In conclusion, i want to say that small businesses can produce great things and have very quality staff, but multinational companies have more advantages to them.	In conclusion, i want to say that small businesses can produce great things and very quality staff, but multinational companies have more advantages to them.	Absence_comp_sent	discourse
For example, Starbucks Company, which is a multinational coffee shop chain, is hiring many locals in Africa and this results in the declainig of unemployment rate from 12% to 9%.	For example, Starbucks Company, which is a multinational coffee shop chain, is hiring many locals in Africa and this results the declainig of unemployment rate from 12% to 9%.	Absence_comp_sent	discourse
Due to decreasing of small companies, there is left mostly big popular companies left whose quality and products are known by numerous number of their potential consumers.	Due to decreasing of small companies, there is left mostly big popular companies whose quality and products are known by numerous number of their potential consumers.	Absence_comp_sent	discourse
In the worst case, may be represented as a monopoly of one company on the certain product.	The worst case may be represented as a monopoly of one company on the certain product.	Absence_comp_sent	discourse
The worst case may be represented as a monopoly of one company on the certain product may be established.	The worst case may be represented as a monopoly of one company on the certain product.	Absence_comp_sent	discourse
A company may choose rather to monopolize other markets than to spend money for development of its current products even the core ones.	A company may choose rather to monopolize other markets than to spend money for development its current products even the core ones.	Absence_comp_sent	discourse
To conclude, wiping local companies out ensues little positive effect for both customers and small businesses' owners.	To conclude, wiping local companies out ensues little positive for both customers and small businesses' owners.	Absence_comp_sent	discourse
By simplifying given argument, it can be said that in case local business go bankrupt, many people will lose their jobs.	By simplifying given argument, it can be said that in case local business go bankrupt, many people will lose jobs.	Absence_comp_sent	discourse
It can be seen that men and women who are 16-24 years old spent the most time on doing exercises (282,1 and 114,1 minutes respectively).	It can be seen that men and women who are 16-24 years old spent the most time on doing exercises (282,1 and 114,1 respectively).	Absence_comp_sent	discourse
Women did exercises for 55,4 minutes, while men dod it only 52,7 minutes.	Women did exercises 55,4 minutes, while men dod it only 52,7 minutes.	Absence_comp_sent	discourse
Women did exercises 55,4 minutes, while men dod it for only 52,7 minutes.	Women did exercises 55,4 minutes, while men dod it only 52,7 minutes.	Absence_comp_sent	discourse
Secondly, in the large companies it is more difficult to be unigue, while all small brands have to be unique.	Secondly, in the large companies it is more difficult to be unigue, while all small brands have to do it.	Absence_comp_sent	discourse
However, arguments which support the view that displacing small businesses by large companies is not a good idea are stornger than contrary opinions.	However, arguments which support that displacing small businesses by large companies is not a good idea are stornger than contrary opinions.	Absence_comp_sent	discourse
Overall, the young generation was doing sport frequently that older and with increasing of age the time which was spent to sport was declining except at the age gropus 55-64.	Overall, the young generation was doing sport frequently that older and with increasing of age the time which was spent to sport was declining except the age gropus 55-64.	Absence_comp_sent	discourse
The most younger generation spent 282,1 minutes for mens and 114,1 minutes for females.	The most younger generation spent 282,1 minutes for mens and 114,1 for females.	Absence_comp_sent	discourse
The most older population was spending 29.2 minutes for men and 10 minutes minutes for women to sport.	The most older population was spending 29.2 for mens and 10 minutes for women to sport.	Absence_comp_sent	discourse
On the one hand, international corporations provide customers huge amount of goods and they can choose whatever they need no matter which country, town or local area.	On the one hand, international corporations provide customers huge amount of goods and they choose whatever they need no matter which country, town or local area.	Absence_comp_sent	discourse
To conclude, it can be easy to say that men spend more time doing sports than women in all periods of their life.	To conclude, it can easy to say that men spend more time doing sports than women in all periods of their life.	Absence_comp_sent	discourse
In overall, it is clear that young people are inclined to do sports the most.	In overall, it is clear that young people inclined to do sports the most.	Absence_comp_sent	discourse
First of all, sport games are amazingly satisfying to watch as you can find yourself so deep down the game that you do not notice anything else around you.	First of all, sport games are amazingly satisfying to watch as you can find yourself so deep down the game that you do not notice anything else around.	Absence_comp_sent	discourse
In conclusion I should say that playing sports and being active is very beneficial and important for both of your physical and mental health however one should not sat that watching others do so is a waste of time because it has a lot of positive sides for many people and can be helpful in many ways primarely for you mental health which is extremely important in modern stressfull times.	In conclusion I should say that playing sports and being active is very beneficial and important for both of your physical and mental health however one should not sat that watching others do so is a waste of time because it has a lot of positive sides for many people and can helpful in many ways primarely for you mental health which is extremely important in modern stressfull times.	Absence_comp_sent	discourse
Only once was women's participation to sport was lightly larger comparing to men's.	Only once women's contribition to sport was lightly larger comparing to men's.	Absence_comp_sent	discourse
In the period 55-64 women were a little bit more active- 55,4 minutes while men spent only 52,7.	In 55-64 women were a little bit more active- 55,4 minutes while men spent only 52,7.	Absence_comp_sent	discourse
People will become less and less intested in owning business, whats why econimic will be in bed condition.	People will become less and less intested in owning business, whats why econimic will in bed condition.	Absence_comp_sent	discourse
This means that men in this age category spent more than twice as much as women minutes to do exercises.	This means that men in this age category spent more than twice as women minutes to do exercises.	Absence_comp_sent	discourse
Another reason that such companies are redy for crisesis that, they will remain on the "plot" in any cases like economic fall or epidemic.	Another reason that such companies are redy for crises, they will remain on the "plot" in any cases like economic fall or epidemic.	Absence_comp_sent	discourse
Groups of 55-64 and 65-74 unlikly to women same age group showed fluctuation and older group training more than young by 8 minutes.	Groups of 55-64 65-74 unlikly to women same age group showed fluctuation and older group training more than young by 8 minutes.	Absence_comp_sent	discourse
But different to men, there was a rapid fall to only 10 minutes at older ages, which is mostly at 5 time lower then group before.	But different to men, rapid fall to only 10 minutes at older ages, which is mostly at 5 time lower then group before.	Absence_comp_sent	discourse
Another major trend is about decreasing amount of time doing sports when growing up.	Another major trend is about decreasing of time doing sports when growing up.	Absence_comp_sent	discourse
For example, the market of russian fast food market is full of international brands such as McDonalds, KFC, Burger King and so on.	For example, the market of russian fast food is full of international brands such as McDonalds, KFC, Burger King and so on.	Absence_comp_sent	discourse
For example, few years ago in my local area i had lots of pizza restaurants, but now they are all gone and big players, such as Pizza Hut and Dostaevsky replaced them.	For example, few years ago in my local area i had lots of pizza restaurants, but now they all gone and big players, such as Pizza Hut and Dostaevsky replaced them.	Absence_comp_sent	discourse
The first advantage for the consumer, as it is seen from the previous overview, is, the variety of goods and quality of service.	The first advantage for the consumer, as it is seen from the previous overview, the variety of goods and quality of service.	Absence_comp_sent	discourse
On the other hand, replacing small business has undoubtedly demerits which could be seen from the point of view of local economies.	On the other hand, replacing small business has undoubtedly demerits which could be seen from the point of local economies.	Absence_comp_sent	discourse
So,one of the questions that steams out of that is whether multinational brands should overtake the market and be the only players in the internaional arena or this trend has a negative impact on society.	So,one of the questions that steams out of that weather multinational brands should overtake the market and be the only players in the internaional arena or this trend has a negative impact on society.	Absence_comp_sent	discourse
So,one of the questions that steams out of that weather multinational brands should overtake the market and be the only players in the internaional arena or whether this trend has a negative impact on society.	So,one of the questions that steams out of that weather multinational brands should overtake the market and be the only players in the internaional arena or this trend has a negative impact on society.	Absence_comp_sent	discourse
However, small companies suffer a lot from such reality a lot.	However, small companies suffer from such reality a lot.	Absence_comp_sent	discourse
In general, while the age is increasing, the average number of people doing sports is decreasing.	In general, while the age is increasing, the average number of doing sports is decreasing.	Absence_comp_sent	discourse
Ladies were usually more acive tham gentelments in the last age group, becuse they statisticsly live longer.	Ladies usually more acive tham gentelments in the last age group, becuse they statisticsly live longer.	Absence_comp_sent	discourse
Both genders peakead in the amount of their sports activities in the most young years.	Both genders peakead their sport activity in the most young years.	Absence_comp_sent	discourse
As you can seen from the graph, the men's amount of sport time spent on sport has fluctuation as from youngest age segment it is starts to decrease steadily while in the age of 65-74 men are return to sport activities and began to do sport more than in the age of 55-64.	As you can seen from the graph, the men's amount of sport time spending has fluctuation as from youngest age segment it is starts to decrease steadily while in the age of 65-74 men are return to sport activities and began to do sport more than in the age of 55-64.	Absence_comp_sent	discourse
There are both benefits and drawbacks of it.	There both benefits and drawbacks of it.	Absence_comp_sent	discourse
The benefits of there appearing of more and more multional brands in many parts of the world outweight disadvantages of it because it provide to customers products and services with excellent quality and because of it small brands also should have good guality in order to be able compete with large brands.	The benefits of appearing of more and more multional brands in many parts of the world outweight disadvantages of it because it provide to customers products and services with excellent quality and because of it small brands also should have good guality in order to be able compete with large brands.	Absence_comp_sent	discourse
Firstly, it's too important to understand that not all people, who prefer watching sport should have manners like drinking men watching soccer in a bar or boxing fans who are satisfied from others pain.	Firstly, it's too important to understand that not all people, who prefer watching sport should have manners like drinking men watching soccer in a bar or boxing fans who satisfied from others pain.	Absence_comp_sent	discourse
The bar chart gives information about the mean amount of minutes English men and women age feom 16 to 75+ worked out during the whole of 2012 year.	The bar chart gives information about the mean amount of minutes English men and women age feom 16 to 75+ worked out during the whole 2012 year.	Absence_comp_sent	discourse
Moreover, the most healthy and body caring were men from 16 to 24, they do sports for about 282 minutes a year, which is a dramatic index.	Moreover, the most healthy and body caring were men from 16 to 24, they do sports about 282 minutes a year, which is a dramatic index.	Absence_comp_sent	discourse
Their lowest time was equal to 10 minetes at the age of 75+.	Their lowest time equal to 10 minetes at the age of 75+.	Absence_comp_sent	discourse
Overall, it is perhaps unsurprising that men prefered exercises more then women in 2012, but popolarity of sport is increasing every year and nowadays statistics can shows us different results.	Overall, it is perhaps unsurprising that men prefered exercises more then women in 2012, but popolarity of sport increasing every year and nowadays statistics can shows us different results.	Absence_comp_sent	discourse
Both of them have as many pros as cons and, for sure, they have their own reasons to be on the market.	Both of them have as pros as cons and, for sure, they have their own reasons to be on the market.	Absence_comp_sent	discourse
Both of them have as pros as cons and, for sure, they have their own reasons for being on the market.	Both of them have as pros as cons and, for sure, they have their own reasons to be on the market.	Absence_comp_sent	discourse
Despite of having so many benefits, large brands do not always occurs best option to choose, because local brands have comparatively low costs during their business activities, which is an important index.	Despite of having so many benefits, large brands not always occurs best option to choose, because local brands have comparatively low costs during their business activities, which is an important index.	Absence_comp_sent	discourse
firstly, this essay will discuss that it is good thing, because watching sport can unite people and secondly this essay will discuss that watching sport inspire people to be better.	firstly, this essay will discuss that it is good thing, because watching sport can unite and secondly this essay will discuss that watching sport inspire people to be better.	Absence_comp_sent	discourse
watching sports strengthens friendship and relationship between people.	Sport strengthens friendship and relationship between people.	Absence_comp_sent	discourse
It is clear that both men and women of a young age (16-24) spent more time for exercising than other age ranges, but comparing the sexes, men of this age did sports two times more often than women (282,1 minutes and 114,1 minutes respectively).	It is clear that both men and women of a young age (16-24) spent more time for exercising than other age ranges, but comparing the sexes, men of this age did sports two times often than women (282,1 minutes and 114,1 minutes respectively).	Absence_comp_sent	discourse
The only age range where the women's time exceeded men's one was 55-64 but than in 65-74 age range in has rapidly increased while women's time dedicated to sports continued falling till the age of 75 and over.	The only age range where the women's time exceeded men's one was 55-64 but than in 65-74 age range in has rapidly increased while women's time dedicated to sports continued falling till the age 75 and over.	Absence_comp_sent	discourse
On the other hand, large corporations can bring various difficulties when occupying new markets.	On the other hand, large corporations can bring various difficulties occupying new markets.	Absence_comp_sent	discourse
The maximum amount of time spent on training between women is also devoted to category of women who are 16-25 years old.	The maximum amount of time spent on training between women also devoted to category of women who are 16-25 years old.	Absence_comp_sent	discourse
In all age groups we can see the domination of male respondents, especially at "16-24" age group where men spent twice higher amount of time on doing physical activities.	In all age groups we can see the domination of male respondents, especially at "16-24" age group male spent twice higher amount of time on doing physical activities.	Absence_comp_sent	discourse
Other the next age groups except the "55-64" group, we clearly see that men are more in to sports than women are.	Other the next age groups except the "55-64" group, we clearly see that men are more in to sports than women.	Absence_comp_sent	discourse
It is interesting to note that women in 24-34 and 35-44 age groups have an equal amount of sport time and it accounts for 92,8 minutes.	It is interesting to note that women in 24-34 and 35-44 age groups have an equal amount of sport time and it accounts 92,8 minutes.	Absence_comp_sent	discourse
It is advantageous that local businesses are operating on the small territories and tend to be more focused on the people they sell to.	It is advantageous that local businesses are operating on the small territories and tend to be more focused on the people they sell.	Absence_comp_sent	discourse
Small ones usually understand local market trends and have connections with the commuity.	Small ones usually understand local market trends and connections with the commuity.	Absence_comp_sent	discourse
With the help of the good marketing and strong distribution large companies can provide with their products to customers around the world.	With the help of the good marketing and strong distribution large companies can provide with their products customers around the world.	Absence_comp_sent	discourse
As we can see all columns were gradually decreasing from 282,1 minutes to 29,2 minutes in the case of men and from 114,1 to 10 in women case over investigated period.	As we can see all columns were gradually decreasing from 282,1 minutes to 29,2 minutes in men case and from 114,1 to 10 in women case over investigated period.	Absence_comp_sent	discourse
As we can see all columns were gradually decreasing from 282,1 minutes to 29,2 minutes in men case and from 114,1 to 10 in the case of women over investigated period.	As we can see all columns were gradually decreasing from 282,1 minutes to 29,2 minutes in men case and from 114,1 to 10 in women case over investigated period.	Absence_comp_sent	discourse
Despite that men factor was bigger than women in each columns, second one can approxiemetly leveled out with first one in 35-44 age, and even became more in 55-64 age with 55,4 minutes against 52,7 men's minutes.	Despite that men factor was bigger women in each columns, second one can approxiemetly leveled out with first one in 35-44 age, and even became more in 55-64 age with 55,4 minutes against 52,7 men's minutes.	Absence_comp_sent	discourse
Despite that men factor was bigger women in each columns, second one can approxiemetly leveled out with first one in 35-44 age group, and even became more in 55-64 age with 55,4 minutes against 52,7 men's minutes.	Despite that men factor was bigger women in each columns, second one can approxiemetly leveled out with first one in 35-44 age, and even became more in 55-64 age with 55,4 minutes against 52,7 men's minutes.	Absence_comp_sent	discourse
Despite that men factor was bigger women in each columns, second one can approxiemetly leveled out with first one in 35-44 age, and even became more in 55-64 age group with 55,4 minutes against 52,7 men's minutes.	Despite that men factor was bigger women in each columns, second one can approxiemetly leveled out with first one in 35-44 age, and even became more in 55-64 age with 55,4 minutes against 52,7 men's minutes.	Absence_comp_sent	discourse
Big brand assocciated with high quiality of product, even if it is not a true, but fact, that a lot of people make purchases in somewhere and the number of clients only increase, cajoles people.	Big brand assocciated with high quiality of product, even it is not a true, but fact, that a lot of people make purchases in somewhere and the number of clients only increase, cajoles people.	Absence_comp_sent	discourse
To begin with, it can be seen from the chart that men aged 16-24 have spent more time doing sports than everybody else.	To begin with, it can be seen from the chart that men aged 16-24 have spent more time doing sports than everybody.	Absence_comp_sent	discourse
The second graph shows why people use this social network and the average percentage of use of this network by male and female users (например).	The second graph shows why people use this social network and the average percentage of use of this network by male and female.	Absence_comp_sent	discourse
By contrast, more pejple prefer use mobile phone and Facebook is more popular ror female.	By contrast, more pejple prefer use mobile phone and Facebook more popular ror female.	Absence_comp_sent	discourse
Exept the 25-34 and 35-44 ages for women in terms they did niether less nor more, the level is reamined steadly.	Exept the 25-34 and 35-44 ages for women in terms they did niether less nor more, the level reamined steadly.	Absence_comp_sent	discourse
Also it can be seen that the main trend for men is doing less per age level despite on that fact that men doing more exercises in ages from 65 to 74 than in ages from 55 to 64.	Also it can be seen that the main trend for men is doing less per age level despite on that fact men doing more exercises in ages from 65 to 74 than in ages from 55 to 64.	Absence_comp_sent	discourse
The world wide trend showing that local businesses that are smaller than big corporations with brands are being replaced with them.	The world wide trend showing that local businesses that smaller than big corporations with brands are being replaced with them.	Absence_comp_sent	discourse
In conclusion, despite some facts of closing small businesses by large brands, i think it will be helpful for economic of country and quality of servises and goods if we prefer big companies.	In conclusion, despite some facts of closing small businesses by large brands, i think it will helpfull for economic of country and quality of servises and goods if we prefer big companies.	Absence_comp_sent	discourse
The interesting fact is that the group 55-64 differs from other groups quite a lot.	The interesting fact that the group 55-64 differs from other groups quite a lot.	Absence_comp_sent	discourse
On the other hand, if large corporations would develop in such way there would be no further life for local businesses.	On the other hand, if large corporations would develop in such way there would no further life for local businesses.	Absence_comp_sent	discourse
