sentence_good	sentence_bad	error_type	field
Some people assure us that there are a plenty of disadvantages which cause a process of replacement of local businesses, while others are convinced that it has a lot of possitive sides.	Some people assure us that there are a plenty of disadvantages which causes a process of replacement of local businesses, while others are convinced that it has a lot of possitive sides.	Agreement_errors	morphology
And this situation has both advantages and disadvantages.	And this situation have both advantages and disadvantages.	Agreement_errors	morphology
For instance, in the Ireland the restaurants of the fast food Macdonalds are forbidden, the governments is doing it in order to support local cafes and small restaurants, which is more helpfull for the national economy than opening one more Macdonalds Moreover, there is another evidence which is also shows the fact that eventually multinational brands are going to be replaced by local brands, because it leads to sustainable growth.	For instance, in the Ireland the restaurants of the fast food Macdonalds are forbidden, the governments are doing it in order to support local cafes and small restaurants, which is more helpfull for the national economy than opening one more Macdonalds Moreover, there is another evidence which is also shows the fact that eventually multinational brands are going to be replaced by local brands, because it leads to sustainable growth.	Agreement_errors	morphology
A lot of experst claim that local businesses help GDP of their country to grow, and corporations which replace them and take their custumers are destroying the economic growth.	A lot of experst claim that local businesses helps GDP of their country to grow, and corporations which replace them and take their custumers are destroying the economic growth.	Agreement_errors	morphology
According to the statistics,, a huge proportion of people prefer buying food and clothers from international companies.	According to the statistics,, a huge proportion of people prefers buying food and clothers from international companies.	Agreement_errors	morphology
This assays argues, that this brings more benefits to people, than it does harm.	This assays argues, that this bring more benefits to people, than it does harm.	Agreement_errors	morphology
The global presence of these companies and their dependence on brand-acknowligment result in neccessity to maintain high standarts and build up an effective compliance system, to make sure, that goods all over the world satisfy highest standarts.	The global presence of this companies and their dependence on brand-acknowligment result in neccessity to maintain high standarts and build up an effective compliance system, to make sure, that goods all over the world satisfy highest standarts.	Agreement_errors	morphology
For example, large supermarkets can import products from more effecient counties in the world, freeing up local resouces for something more effective, which helps economy to grow and benefits everybody.	For example, large supermarkets can import products from more effecient counties in the world, freeing up local resouces for something more effective, which helps economy to grow and benefit everybody.	Agreement_errors	morphology
Of course, there are disadvantages of competition to local businesses, as such competition often forces businesses to close and causes financial problems to their owners and suppliers, but that problems are outweight by the benefits, that international brands bring to consumers.	Of course, there are disadvantages of competition to local businesses, as such competition often forces businesses to close and cause financial problems to their owners and suppliers, but that problems are outweight by the benefits, that international brands bring to consumers.	Agreement_errors	morphology
Of course, there are disadvantages of competition to local businesses, as such competition often forces businesses to close and cause financial problems to their owners and suppliers, but those problems are outweight by the benefits, that international brands bring to consumers.	Of course, there are disadvantages of competition to local businesses, as such competition often forces businesses to close and cause financial problems to their owners and suppliers, but that problems are outweight by the benefits, that international brands bring to consumers.	Agreement_errors	morphology
Secondly, the replacement of local busineses by multinational companies endangers economic stabiliity.	Secondly, the replacement of local busineses by multinational companies endanger economic stabiliity.	Agreement_errors	morphology
The situation when all elements of business sector belong to small grop of owners is called monopoly, which is very dangerous and creates unhealthy conditions.	The situation when all elements of business sector belongs to small grop of owners is called monopoly, which is very dangerous and creates unhealthy conditions.	Agreement_errors	morphology
These corporations can set any prices as there is no competition between enterprises, also the quality og good is also not under concern due to the same reason.	This corporations can set any prices as there is no competition between enterprises, also the quality og good is also not under concern due to the same reason.	Agreement_errors	morphology
Vice versa, there exists an opinion that the variety of componies is not so good.	Vice versa, there exist an opinion that the variety of componies is not so good.	Agreement_errors	morphology
Overall, physical activities were recorded more significant in males, and youngsters in England spent more time training than adults and elders.	Overall, physical activities was recorded more significant in males, and youngsters in England spent more time training than adults and elders.	Agreement_errors	morphology
However, I believe that the survival of local brands enhances the local values and outweighs the advantages of multinational brands providing.	However, I believe that the survival of local brands enhances the local values and outweigh the advantages of multinational brands providing.	Agreement_errors	morphology
Local business find it very hard to compete with multinational brands and, hence one is being replaced by them.	Local business finds it very hard to compete with multinational brands and, hence one is being replaced by them.	Agreement_errors	morphology
Nevertheless, there are some significant risks for local business that are being replaced by multinational brands.	Nevertheless, there are some significant risks for local business that is being replaced by multinational brands.	Agreement_errors	morphology
The bar charts give information about the changes in the amount of users of Facebook from 2012 to 2013 and the figures about the main reasons for using it by women and men.	The bar charts gives information about the changes in the amount of users of Facebook from 2012 to 2013 and the figures about the main reasons for using it by women and men.	Agreement_errors	morphology
Many multinational companies were forced to shutdown the production during the pandemic.	Many multinational companies was forced to shutdown the production during the pandemic.	Agreement_errors	morphology
Regarding with old people in the age groups of 55-64, 65-74 and over 75, so there is approximately no difference in time spending on sport between men and women.	Regarding with old people in the age groups of 55-64, 65-74 and over 75, so there are approximately no difference in time spending on sport between men and women.	Agreement_errors	morphology
These big corporations produce their goods on the same way in every country, where they exist and so people from different parts of the world can consume the same goods, the quality of wich can be guarantied.	This big corporations produce their goods on the same way in every country, where they exist and so people from different parts of the world can consume the same goods, the quality of wich can be guarantied.	Agreement_errors	morphology
For example producers of clothing in asian counties always make items, which bring the atmosphere of the region and many people rise to these countries in order to buy this goods.	For example producers of clothing in asian counties always make items, which bring the atmosphere of the region and many people rise to this countries in order to buy this goods.	Agreement_errors	morphology
For example producers of clothing in asian counties always make items, which bring the atmosphere of the region and many people rise to this countries in order to buy these goods.	For example producers of clothing in asian counties always make items, which bring the atmosphere of the region and many people rise to this countries in order to buy this goods.	Agreement_errors	morphology
The highest figures have a group, which age is between 16 and 24, boys spend 282,1 minutes doing sport and girls 114,1 minutes.	The highest figures has a group, which age is between 16 and 24, boys spend 282,1 minutes doing sport and girls 114,1 minutes.	Agreement_errors	morphology
The exception is group "55-64", figures in this group are 55,4 for women and 52,7 for men.	The exception is group "55-64", figures in this group is 55,4 for women and 52,7 for men.	Agreement_errors	morphology
To sum up, the process when large multinational brands replace local companiesprovides many benefits for the consumers, society and the government.	To sum up, the process when large multinational brands replace local companies, provide many benefits for the consumers, society and the government.	Agreement_errors	morphology
These people suppose that products become the same all around the world.	This people suppose that products become the same all around the world.	Agreement_errors	morphology
Next chart shows that percentage of more reasons of using facebook by women and men is the same.	Next chart shows that percentage of more reasons of using facebook by women and men are the same.	Agreement_errors	morphology
Also, wathcing sports on TV and live translations can give an opportunity to spend time with family and friends, when one of them is ill or pregnant or already has a children or pet and do not have a possibility to leave them with somebody.	Also, wathcing sports on TV and live translations can give an opportunity to spend time with family and friends, when one of them is ill or pregnant or already have a children or pet and do not have a possibility to leave them with somebody.	Agreement_errors	morphology
It is believed that local businesses always suffer from widely popular,large and miltinacional brands that are spreading all over the world very radiply.	It is believed that local businesses always suffers from widely popular,large and miltinacional brands that are spreading all over the world very radiply.	Agreement_errors	morphology
Others argue that diversity of products is going to disapper because of such equlity on native markets.	Others argue that diversity of products are going to disapper because of such equlity on native markets.	Agreement_errors	morphology
This graph has two bars that show us two different genders: men and women.	This graph has two bars that shows us two different genders: men and women.	Agreement_errors	morphology
This tells us that men spend their free time doing sports mutch than women.	This tell us that men spend their free time doing sports mutch than women.	Agreement_errors	morphology
In details, we can see that in 55-64 years old women are maybe not equal to the men bar, but these amounts was close.	In details, we can see that in 55-64 years old women was maybe not equal to the men bar, but these amounts was close.	Agreement_errors	morphology
In details, we can see that in 55-64 years old women was maybe not equal to the men bar, but these amounts are close.	In details, we can see that in 55-64 years old women was maybe not equal to the men bar, but these amounts was close.	Agreement_errors	morphology
After 55-64 the amount of time decreases, according to women bar.	After 55-64 the amount of time decrease, according to women bar.	Agreement_errors	morphology
This chart provides us a information on the average time spend on sports and exercises in England in 2012 among different age groups and gender.	This chart provide us a information on the average time spend on sports and exercises in England in 2012 among different age groups and gender.	Agreement_errors	morphology
As large companies have already established their place in big cities, they turn towards small towns with their local business, that can't compete with large multinational brands.	As large companies has already set their place in big cities, they turn towards small towns with their local business, that can't compete with large multinational brands.	Agreement_errors	morphology
Although desktops remained more popular than phones, the was a decline of about 15 millions.	Although desktops remained more popular than phones, the were a decline of about 15 millions.	Agreement_errors	morphology
In the same time, big companies have resources for scientific development, which involves  a creation of new upgraded kind of production/service and raising standarts of consumption experience.	In the same time, big companies have resources for scientific development, which involve a creation of new upgraded kind of production/service and raising standarts of consumption experience.	Agreement_errors	morphology
By replacing small local companies with corporations, the diversity of the markets and buying patterns of customers decrease dramatically as there is no more various and unique goods available.	By replacing small local companies with corporations, the diversity of the markets and buying patterns of customers decreses dramatically as there is no more various and unique goods available.	Agreement_errors	morphology
Male sports minutes per day are higher that women's in every age group except from 55 years to 64 years, during that perion on average women spend almost 3 minutes more doing exersizing than an average male.	Male sports minutes per day are higher that women's in every age group except from 55 years to 64 years, during that perion on average women spends almost 3 minutes more doing exersizing than an average male.	Agreement_errors	morphology
Analysing age group from 25 to 44 we can understand that there are actually no changes in average minutes doing sports in exersizes for a regular women, however, there is an insighificant drop in sport minutes for average male, about 30 minutes.	Analysing age group from 25 to 44 we can understand that there are actually no changes in average minutes doing sports in exersizes for a regular women, however, there are an insighificant drop in sport minutes for average male, about 30 minutes.	Agreement_errors	morphology
First of all, Multinational brand bring quality with it, everything is checked for several thousands times, there is no opportunity for a mistake.	First of all, Multinational brand bring quality with it, everything is checked for several thousands times, there are no opportunity for a mistake.	Agreement_errors	morphology
Thereare no such sides, but they all have advantages and disadvantages.	There's no such sides, but they all have advantages and disadvantages.	Agreement_errors	morphology
So, the thing is that working in global brand gives you many pluses, like philosophy of the company and motivation to work in it, ability to grow your carier and others.	So, the thing is that working in global brand give you many pluses, like philosophy of the company and motivation to work in it, ability to grow your carier and others.	Agreement_errors	morphology
I, personally, would appreciate the diversification of brands, stores and shops in my area, that's why I think that disadvantages of the development outweigh the advantages.	I, personally, would appreciate the diversification of brands, stores and shops in my area, that's why I think that disadvantages of the development outweight the advantages.	Agreement_errors	morphology
At the same time there is an equal amount of male and female visitors of Facebook who think that the main feature, why they use this social network is their opportunity to receive updates in news and feed.	At the same time there is an equal amount of male and female visitors of Facebook who thinks that the main feature, why they use this social network is their opportunity to receive updates in news and feed.	Agreement_errors	morphology
This method for starting a business is much easier for a new entepreneur as he do not have to create something from the blank space; there are also far less liabilities and less sophisticated documentation aspects.	This method for starting a business is much easier for a new entepreneur as he do not have to create something from the blank space; there is also far less liabilities and less sophisticated documentation aspects.	Agreement_errors	morphology
The statistics of the average time spent doing sport and activities among the population of England are illustrated in the chart above.	The statistics of the average time spent doing sport and activities among the population of England is illustrated in the chart above.	Agreement_errors	morphology
For instance, Zara or KFC are more trust-worthy for me as a customer because they provide well-established customer service, so when I buy anything there I am sure that if any trouble occurs I will not loose my money for no reason.	For instance, Zara or KFC are more trust-worthy for me as a customer because they provide well-established customer service, so when I buy anything there I am sure that if any trouble occur I will not loose my money for no reason.	Agreement_errors	morphology
However for women the time spend on exercising decreases every 10 years except the age from 25 to 44, at that period the importance of sport, which is represented by the time that was given to it, stays stable at the point of 92,8 minutes on avarage.	However for women the time spend on exercising decreases every 10 years except the age from 25 to 44, at that period the importance of sport, which is represented by the time that were given to it, stays stable at the point of 92,8 minutes on avarage.	Agreement_errors	morphology
It is neccessary to mention that from the beginning the difference of men time was more than twice higher the women time, however during the life it becomes closer and at the end it again beats the womens' results.	It is neccessary to mention that from the beginning the difference of men time were more than twice higher the women time, however during the life it becomes closer and at the end it again beats the womens' results.	Agreement_errors	morphology
Moreover, first bar chart shows why this period is so important for Facebook: these years the amount of mobile users became bigger then desktop users.	Moreover, first bar chart show why this period is so important for Facebook: these years the amount of mobile users became bigger then desktop users.	Agreement_errors	morphology
I can not agree with it, because sport motivates people to become better and make the communication inside the society easier, even for the people from different countries.	I can not agree with it, because sport motivate people to become better and make the communication inside the society easier, even for the people from different countries.	Agreement_errors	morphology
I can not agree with it, because sport motivate people to become better and makes the communication inside the society easier, even for the people from different countries.	I can not agree with it, because sport motivate people to become better and make the communication inside the society easier, even for the people from different countries.	Agreement_errors	morphology
Also, it provides people a lot of pleasure to watch or read about,	Also, it provide people a lot of pleasure to watch or read about,	Agreement_errors	morphology
In my opinion, the drawbacks of this development outweigh the benefits.	In my opinion, the drawbacks of this development outweighs the benefits.	Agreement_errors	morphology
Production leads to the destruction of many rivers.	Production lead to the destruction of many rivers.	Agreement_errors	morphology
Some cliams that the merits significantly outweigh the demerits, while others oppose this statement and provide arguments against this tendency.	Some cliams that the merits significantly outweighs the demerits, while others oppose this statement and provide arguments against this tendency.	Agreement_errors	morphology
For example, advertisements which are the main tool of communication for multinational company, may have a design flaw, thus hurting feelings of people.	For example, advertisements which is the main tool of communication for multinational company, may have a design flaw, thus hurting feelings of people.	Agreement_errors	morphology
In terms of taxation, there remains the tendency that large business pay taxed to their countries of origins.	In terms of taxation, there remain the tendency that large business pay taxed to their countries of origins.	Agreement_errors	morphology
This event unites people all other the world and gives people national heroes who inspire youth who adopt healthy lifestyles and can choose sports as their career.	This event unites people all other the world and give people national heroes who inspire youth who adopt healthy lifestyles and can choose sports as their career.	Agreement_errors	morphology
To draw the conclusion, it can be said that there are more disadvantages in replacing small businesses by multinational companies rather than benefits.	To draw the conclusion, it can be said that there is more disadvantages in replacing small businesses by multinational companies rather than benefits.	Agreement_errors	morphology
But in the middle of the grapgh categories of 25-34, 35-44, 45-54 do not differ from each other so much as well as 55-64 and 65-74.	But in the middle of the grapgh categories of 25-34, 35-44, 45-54 does not differ from each other so much as well as 55-64 and 65-74.	Agreement_errors	morphology
On the other hand, there are some cons in the repleacement the local shops.	On the other hand, there is some cons in the repleacement the local shops.	Agreement_errors	morphology
However, all these facts are not overweight the profit from the replacement.	However, all this facts are not overweight the profit from the replacement.	Agreement_errors	morphology
However, all this facts don't overweight  the profit from the replacement.	However, all this facts are not overweight the profit from the replacement.	Agreement_errors	morphology
In conclusion, although the positive impacts of the multinational brands have made upon economical and social factors across impact of local shops, I am still convinced that pros outweigh the cons.	In conclusion, although the positive impacts of the multinational brands has made upon economical and social factors across impact of local shops, I am still convinced that pros outweigh the cons.	Agreement_errors	morphology
In these conditions, the reasons of using Facebook were different.	In this conditions, the reasons of using Facebook were different.	Agreement_errors	morphology
In this way, the main benefit of watching sports is becoming relaxed due to this time spending.	In this way, the main benefit of watching sports is becoming relaxed due to these time spending.	Agreement_errors	morphology
Without viewers support any game will become boring and painful for atheletes, who try to may out spending of time more interesting.	Without viewers support any game will become boring and painful for atheletes, who tries to may out spending of time more interesting.	Agreement_errors	morphology
In conclusion, it is important to note that both these opinions have the right to exist.	In conclusion, it is important to note that both this opinions have the right to exist.	Agreement_errors	morphology
On the other hand, sometimes it is very difficult to control the time which they loses for that.	On the other hand, sometimes it is very difficult to control the time which they lose for that.	Agreement_errors	morphology
This huge difference in time between men at 16-24 years and at 25-34 years repeats between groups at 45-54 years and 55-64 years, groups at 65-74 and over 75 years.	This huge difference in time between men at 16-24 years and at 25-34 years repeat between groups at 45-54 years and 55-64 years, groups at 65-74 and over 75 years.	Agreement_errors	morphology
The last group, over 75 years, spends on sport in average a half of an hour.	The last group, over 75 years, spend on sport in average a half of an hour.	Agreement_errors	morphology
Also, almost always such lagre businesses mean the high quality of this variety products, the high-quality production, which not always could offer small local brands.	Also, almost always such lagre businesses means the high quality of this variety products, the high-quality production, which not always could offer small local brands.	Agreement_errors	morphology
In conclusion, I find that whereas in different cases small businesses are better than the large one, in general, replacing diffrenet small local businesses by lagre mulninational brands and businesses brings more advantages and benefits than disadvantages.	In conclusion, I find that whereas in different cases small businesses is better than the large one, in general, replacing diffrenet small local businesses by lagre mulninational brands and businesses brings more advantages and benefits than disadvantages.	Agreement_errors	morphology
The statistics are distributed by age and gender.	The statistics is distributed by age and gender.	Agreement_errors	morphology
The worst results of time spent on physical activities on average were showed by the age group of people who gone through the age step of 75 years old and it was 29,2 minutes by men and only 10 minutes by women.	The worst results of time spent on physical activities on average was showed by the age group of people who gone through the age step of 75 years old and it was 29,2 minutes by men and only 10 minutes by women.	Agreement_errors	morphology
Initially, it is often the adventages when in your country there is a huge multinational brand and this company provides local employment for populatopn of this country.	Initially, it is often the adventages when in your country there is a huge multinational brand and this company provide local employment for populatopn of this country.	Agreement_errors	morphology
They say that such processes help local population to better understand the culture of other countries from which these brand companies are, than, they also think that this kind of introduction give opportunity to local people, through choosing their career in these globalized companies, to get a job all around the world.	They say that such processes help local population to better understand the culture of other countries from which these brand companies are, than, they also think that this kind of introduction give opportunity to local people, through choosing their career in this globalized companies, to get a job all around the world.	Agreement_errors	morphology
At the age of 16-24 the amount of time spent by men is 282,1 minutes greatly outweighs rhe women's one (114,1).	At the age of 16-24 the amount of time spent by men is 282,1 minutes greatly outweigh rhe women's one (114,1).	Agreement_errors	morphology
The small companies have already closed or going to this, while such huge companies like Iphone and Samsung are continueing struggling with each other.	The small companies has already closed or going to this, while such huge companies like Iphone and Samsung are continueing struggling with each other.	Agreement_errors	morphology
Due to decreasing of small companies, there are mostly big popular companies whose quality and products are known by numerous number of their potential consumers.	Due to decreasing of small companies, there is left mostly big popular companies whose quality and products are known by numerous number of their potential consumers.	Agreement_errors	morphology
Doubtless, each country has its own cheap resources and, as a consequence, products that can be sold at attractive prices in foreign markets.	Doubtless, each country has its own cheap resources and, as a consequence, products those can be sold at attractive prices in foreign markets.	Agreement_errors	morphology
The second one is of the women age groups 25-34 and 35-44, where the observed average number of minutes does not change and stays stable on the level of 92.8 minutes on average.	The second one is of the women age groups 25-34 and 35-44, where the observed average number of minutes does not change and stay stable on the level of 92.8 minutes on average.	Agreement_errors	morphology
This may free additional money for self-transformation of the companies and future development as science by investing in essential for the entire world researches as the goods and services the company provide.	This may free additional money for self-transformation of the companies and future development as science by investing in essential for the entire world researches as the goods and services the company provides.	Agreement_errors	morphology
The obvious one is that big corporations not always are willing to reduce the prices as much as the costs of production decrease.	The obvious one is that big corporations not always are willing to reduce the prices as much as the costs of production decreases.	Agreement_errors	morphology
Big business is the opposite.	Big business are the opposite.	Agreement_errors	morphology
By simplifying given argument, it can be said that in case local business goes bankrupt, many people will lose jobs.	By simplifying given argument, it can be said that in case local business go bankrupt, many people will lose jobs.	Agreement_errors	morphology
The tendency for both genders through 25 to 45 is the same due to the signidicant difference in doing sport, the quantity of men are sizable contrast to females.	The tendency for both genders through 25 to 45 is the same due to the signidicant difference in doing sport, the quantity of men is sizable contrast to females.	Agreement_errors	morphology
Next generation is the opposite, the index of men slightly rose to 60,5 and the number of females go down to 46 minutes.	Next generation is the opposite, the index of men slightly rise to 60,5 and the number of females go down to 46 minutes.	Agreement_errors	morphology
The graph illustrates the share of medium time spent by residents of England different ages and sexes in 2012.	The graph illustrate the share of medium time spent by residents of England different ages and sexes in 2012.	Agreement_errors	morphology
Nowadays, globalization highly influences the economics and businesses.	Nowadays, globalization highly influence the economics and businesses.	Agreement_errors	morphology
These structures have a great power and harm local business in any country replacing it and leading to its distruction.	These structures has a great power and harm local business in any country replacing it and leading to its distruction.	Agreement_errors	morphology
Every region has its own unique culture which they are developing and in any cases provides thrugh the business.	Every region has its own unique culture which they are developing and in any cases provide thrugh the business.	Agreement_errors	morphology
Secondly, local brands have well developed competitors to learn from.	Secondly, local brands has well developed competitors to learn from.	Agreement_errors	morphology
Their appearance and development have more benfit than threat.	Their appearance and development has more benfit than threat.	Agreement_errors	morphology
In my opinion, there is more harm from it than advantages.	In my opinion, there are more harm from it than advantages.	Agreement_errors	morphology
Moreover, in general males were doing some sport activities more often in comparison with females.	Moreover, in general males was doing some sport activities more often in comparison with females.	Agreement_errors	morphology
For example, the local shop who sells original clothes should set high price because of the effort it spent on the production of this product however multinational has enough resourses and techologies to organise this process automatically and decrease cost which will lead to lower price for buyers.	For example, the local shop who sell original clothes should set high price because of the effort it spent on the production of this product however multinational has enough resourses and techologies to organise this process automatically and decrease cost which will lead to lower price for buyers.	Agreement_errors	morphology
The individualism in this condition is absent but self-actualisation is vital part of a person and without it our health decreases, our chemistry because all people strive to achieve their dream and this process make this dream unreal.	The individualism in this condition is absent but self-actualisation is vital part of a person and without it our health decrease, our chemistry because all people strive to achieve their dream and this process make this dream unreal.	Agreement_errors	morphology
The individualism in this condition is absent but self-actualisation is vital part of a person and without it our health decrease, our chemistry because all people strive to achieve their dream and this process makes this dream unreal.	The individualism in this condition is absent but self-actualisation is vital part of a person and without it our health decrease, our chemistry because all people strive to achieve their dream and this process make this dream unreal.	Agreement_errors	morphology
Availability of the products, possibilitt to buy them everywhere and low prices which are set by incorporation are more important for our society than culture and individualis.	Availability of the products, possibilitt to buy them everywhere and low prices which are set by incorporation is more important for our society than culture and individualis.	Agreement_errors	morphology
The second large amount of people that do sports and exercises are people age 25-34.	The second large amount of people that do sports and exercises was people age 25-34.	Agreement_errors	morphology
For instance, big grocery chains kill small shops because they provide cheaper goods but quality of these goods is lower.	For instance, big grocery chains kills small shops because they provide cheaper goods but quality of these goods is lower.	Agreement_errors	morphology
In conclusion, small local businesses are a key element in many societies.	In conclusion, small local businesses is a key element in many societies.	Agreement_errors	morphology
The charts give information of the way of using Facebook (desktop and mobile) from 2012 to 2013 and the reasons for using it for men and women such as sharing files, recieving updates, seeing funny posts, learning about ways to help others.	The charts gives information of the way of using Facebook (desktop and mobile) from 2012 to 2013 and the reasons for using it for men and women such as sharing files, recieving updates, seeing funny posts, learning about ways to help others.	Agreement_errors	morphology
More than that there are people that have limited health conditions that are not able to do sports and watching it is the only way for them to participate in it.	More than that there are people that has limited health conditions that are not able to do sports and watching it is the only way for them to participate in it.	Agreement_errors	morphology
Personally, i am convinced that this improvement will bring more drawbacks than advantages because multinational brands in situation of absence small companies will have an absolute presence in the market and in this case prices for common people will be enormously high.	Personally, i am convinced that these improvement will bring more drawbacks than advantages because multinational brands in situation of absence small companies will have an absolute presence in the market and in this case prices for common people will be enormously high.	Agreement_errors	morphology
Overall, almost in every aged category the men spend more time on sport than women, but there are some exception.	Overall, almost in every aged category the men spend more time on sport than women, but there is some exception.	Agreement_errors	morphology
Other people, who see such situation, will be also afraid of starting new business project.	Other people, who sees such situation, will be also afraid of starting new business project.	Agreement_errors	morphology
Also, if that company produces important products and something happend on the production it can lead a lack of supply for consumers.	Also, if that company produce important products and something happend on the production it can lead a lack of supply for consumers.	Agreement_errors	morphology
Also, if that company produce important products and something happens on the production it can lead a lack of supply for consumers.	Also, if that company produce important products and something happend on the production it can lead a lack of supply for consumers.	Agreement_errors	morphology
The biggest differences between gender are in 16-24 age group, which is the most active period of life as we can observe from this chart.	The biggest differences between gender is in 16-24 age group, which is the most active period of life as we can observe from this chart.	Agreement_errors	morphology
Consequently, the customer can buy everything he wants in one shop.	Consequently, the customer can buy everything he want in one shop.	Agreement_errors	morphology
Firstly, as a rule,locals produce and sell the product which have a community identity.	Firstly, as a rule,locals produce and sell the product which has a community identity.	Agreement_errors	morphology
For example, multinational brands have high financial risk, because when company enters the market in a small and undeveloped town, the chance to loose money is quite high for the company.	For example, multinational brands have high financial risk, because when company enter the market in a small and undeveloped town, the chance to loose money is quite high for the company.	Agreement_errors	morphology
The last age block over 75 years old shows us that in 2012 the minimal amount of minuts for sport activity was 29,2 and 10 minuts for men and women respectively.	The last age block over 75 years old shows us that in 2012 the minimal amount of minuts for sport activity were 29,2 and 10 minuts for men and women respectively.	Agreement_errors	morphology
Overall, the tendency is the following the older the person, the less time they spend on physical exercises, because the average sport time gently declined through the ages.	Overall, the tendency is the following the older the person, the less time they spends on physical exercises, because the average sport time gently declined through the ages.	Agreement_errors	morphology
Overall, the tendency is the following the older the person, the less time they spends on physical exercises, because the average sport time gently declines through the ages.	Overall, the tendency is the following the older the person, the less time they spends on physical exercises, because the average sport time gently declined through the ages.	Agreement_errors	morphology
Taking into consideration all mentioned above, I would reclaim that international companies help the process of globalization and makes people equal in the choice of the product, but still local brands have their unique value.	Taking into consideration all mentioned above, I would reclaim that international companies helps the process of globalization and makes people equal in the choice of the product, but still local brands have their unique value.	Agreement_errors	morphology
Taking into consideration all mentioned above, I would reclaim that international companies helps the process of globalization and make people equal in the choice of the product, but still local brands have their unique value.	Taking into consideration all mentioned above, I would reclaim that international companies helps the process of globalization and makes people equal in the choice of the product, but still local brands have their unique value.	Agreement_errors	morphology
No, I think that multinational brands destroy the market and bring only one way of thinking.	No, I think that multinational brands destroy the market and brings only one way of thinking.	Agreement_errors	morphology
To my mind, such a controversial issue has significant disadvantages which reflects the global market as a whole and have its own negative consequences.	To my mind, such a controversial issue has significant disadvantages which reflect the global market as a whole and have its own negative consequences.	Agreement_errors	morphology
To my mind, such a controversial issue has significant disadvantages which reflect the global market as a whole and has its own negative consequences.	To my mind, such a controversial issue has significant disadvantages which reflect the global market as a whole and have its own negative consequences.	Agreement_errors	morphology
Those values represent UK in 2012.	That values represent UK in 2012.	Agreement_errors	morphology
The bar chart illustrates how much people, who lived in England participate in sport activities in 2012, representing this by average time spending in divided different age and gender groups.	The bar chart illustrate how much people, who lived in England participate in sport activities in 2012, representing this by average time spending in divided different age and gender groups.	Agreement_errors	morphology
The bar chart illustrate how much people, who live in England participate in sport activities in 2012, representing this by average time spending in divided different age and gender groups.	The bar chart illustrate how much people, who lived in England participate in sport activities in 2012, representing this by average time spending in divided different age and gender groups.	Agreement_errors	morphology
The bar chart illustrate how much people, who lived in England participated in sport activities in 2012, representing this by average time spending in divided different age and gender groups.	The bar chart illustrate how much people, who lived in England participate in sport activities in 2012, representing this by average time spending in divided different age and gender groups.	Agreement_errors	morphology
Groups of 55-64 65-74 unlikly to women same age group showed fluctuation and older group trained more than young by 8 minutes.	Groups of 55-64 65-74 unlikly to women same age group showed fluctuation and older group training more than young by 8 minutes.	Agreement_errors	morphology
We live in the moment of history, where globalization has influence like never before.	We live in the moment of history, where globalization have influence like never before.	Agreement_errors	morphology
Business sphere of live also included in this progress, which changes level of competition on mostly every national market.	Business sphere of live also included in this progress, which change level of competition on mostly every national market.	Agreement_errors	morphology
It has some prons and cons for customers and national econimic, which I would like to discuss in my essay.	It have some prons and cons for customers and national econimic, which I would like to discuss in my essay.	Agreement_errors	morphology
By economics principals, that helps them reduce the prices, which gives them competable advantages against small business.	By economics principals, that help them reduce the prices, which gives them competable advantages against small business.	Agreement_errors	morphology
Its seems more important for me to support local busnessmens, who want, but cant make start-up, which will be benefit for national econimics.	Its seems more important for me to support local busnessmens, who wants, but cant make start-up, which will be benefit for national econimics.	Agreement_errors	morphology
This bar-chart represents how often men and women of diferent age groups did sports and exercises in England in 2012.	This bar-chart represents how often men and women of diferent age groups do sports and exercises in England in 2012.	Agreement_errors	morphology
Overall, the graph shows us that people tend to do more sports when they are younger.	Overall, the graph shous us that people tend to do more sports when they are younger.	Agreement_errors	morphology
